chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
,,80146,0,0,0,0,0,4,1.3,1.8,2,Jordan,2.0,140,False,,,60,80146.jpg,2.0,Ayew,6.1,False,,a,6,31,2,16648,16648,53768,53768,0.3,0.3,Ayew,90,0,0,1,0,0,0,0,0,0,0,0,-7,9.2,0.8,19.0,2.9,130,9,160,21,54,19,97,18,,,,,,
,,82403,0,0,0,0,0,3,1.9,2.4,8,Wilfried,8.0,141,False,,,70,82403.jpg,8.0,Zaha,9.2,False,,a,6,31,8,67544,67544,46381,46381,1.1,1.1,Zaha,90,1,0,1,0,0,0,0,0,0,0,0,18,31.6,1.4,21.0,5.4,28,10,138,86,45,21,48,24,,,,,,
,,86417,0,0,0,0,0,3,1.3,1.8,2,Jeffrey,2.0,142,False,,,55,86417.jpg,2.0,Schlupp,0.1,False,,a,6,31,2,247,247,634,634,0.4,0.4,Schlupp,80,0,0,1,0,0,0,0,1,0,0,0,3,1.2,0.1,0.0,0.1,199,96,198,104,423,152,216,105,,,,,,
,,141020,0,0,0,0,0,3,0.9,1.4,0,Max,0.0,143,False,,,50,141020.jpg,0.0,Meyer,0.1,False,,a,6,31,0,107,107,583,583,0.0,0.0,Meyer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,386,141,385,142,353,115,392,143,,,,,,
,,173954,0,0,0,0,0,3,0.5,1.0,0,Jairo,0.0,144,False,,,45,173954.jpg,0.0,Riedewald,0.2,False,,a,6,31,0,407,407,1252,1252,0.0,0.0,Riedewald,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,312,110,304,112,254,76,319,113,,,,,,
0.0,0.0,232423,0,0,0,0,0,2,0.0,0.0,0,Nathan,0.0,145,False,Knee injury - Unknown return date,2020-08-26T09:30:07.992498Z,40,232423.jpg,0.0,Ferguson,1.7,False,,i,6,31,0,3540,3540,10790,10790,0.0,0.0,Ferguson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,233,81,222,80,158,55,241,81,,,,,,
,,244723,0,0,0,0,0,2,0.5,1.0,6,Tyrick,6.0,146,False,,,40,244723.jpg,6.0,Mitchell,17.2,False,,a,6,31,6,211187,211187,27278,27278,1.5,1.5,Mitchell,90,0,0,1,0,0,0,0,0,0,0,0,23,17.6,0.7,0.0,1.8,74,37,162,47,160,57,143,50,,,,,,
,,466955,0,0,0,0,0,3,0.5,1.0,0,Brandon,0.0,147,False,,,45,466955.jpg,0.0,Pierrick,0.1,False,,a,6,31,0,331,331,792,792,0.0,0.0,Pierrick,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,348,125,341,127,298,94,355,128,,,,,,
,,19188,0,0,0,0,0,2,1.1,1.6,7,Scott,7.0,486,False,,,45,19188.jpg,7.0,Dann,1.1,False,,a,6,31,7,25166,25166,7621,7621,1.6,1.6,Dann,90,0,0,1,0,0,0,0,0,0,0,1,24,15.6,0.4,8.0,2.4,87,44,174,56,73,14,119,38,,,,,,
100.0,75.0,232413,0,0,0,0,0,3,1.6,1.6,1,Eberechi,1.0,489,False,,2020-09-06T03:00:11.308404Z,60,232413.jpg,1.0,Eze,0.6,False,,a,6,31,1,4239,4239,4383,4383,0.2,0.2,Eze,9,0,0,0,0,0,0,0,0,0,0,0,3,4.4,8.8,4.0,1.7,169,73,86,52,104,56,158,73,3.0,,,,,
75.0,,221272,0,0,0,0,0,2,0.4,1.0,0,Sam,0.0,522,False,Knock - 75% chance of playing,2020-09-15T22:30:15.910235Z,40,221272.jpg,0.0,Woods,0.3,False,,d,6,31,0,7374,7374,1855,1855,0.0,0.0,Woods,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,231,79,220,78,155,52,239,79,,,,,,
,,20467,0,0,0,0,0,3,2.6,1.6,0,Theo,0.0,148,False,,,60,20467.jpg,0.0,Walcott,0.3,False,,a,7,11,0,914,914,2747,2747,0.0,0.0,Walcott,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,470,182,473,184,462,175,473,183,5.0,,,,,
75.0,50.0,41823,0,0,0,0,0,3,1.4,0.4,0,Fabian,0.0,149,False,Lack of match fitness - 75% chance of playing,2020-09-10T13:00:10.111328Z,50,41823.jpg,0.0,Delph,0.0,False,,d,7,11,0,51,51,679,679,0.0,0.0,Delph,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,356,128,351,130,309,98,363,131,,,,,,
,,55422,0,0,0,0,0,3,2.9,1.9,1,Gylfi,1.0,150,False,,,70,55422.jpg,1.0,Sigurdsson,1.6,False,,a,7,11,1,1823,1823,10358,10358,0.1,0.1,Sigurdsson,22,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.3,0.0,0.3,187,88,189,103,509,200,205,97,2.0,,2.0,,1.0,
,,57513,0,0,0,0,0,1,2.3,1.3,0,Jonas,0.0,151,False,,,45,57513.jpg,0.0,Lössl,0.2,False,,a,7,11,0,357,357,868,868,0.0,0.0,Lössl,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,266,36,254,20,194,20,273,36,,,,,,
,,59949,0,0,0,0,0,2,2.6,1.6,6,Seamus,6.0,152,False,,,50,59949.jpg,6.0,Coleman,1.4,False,,a,7,11,6,38361,38361,10129,10129,1.2,1.2,Coleman,90,0,0,1,0,0,0,0,0,0,0,0,28,24.0,12.1,7.0,4.3,42,16,65,15,79,16,63,16,,,,,,
0.0,0.0,66838,0,0,0,0,0,4,0.0,0.0,0,Cenk,0.0,153,False,Knee injury - Unknown return date,2020-08-15T10:00:11.707165Z,60,66838.jpg,0.0,Tosun,0.0,False,,i,7,11,0,69,69,98,98,0.0,0.0,Tosun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,476,47,479,49,469,49,479,49,,,,,,
,,100649,0,0,0,0,0,3,2.6,1.6,0,Bernard,0.0,154,False,,,60,100649.jpg,0.0,Anício Caldeira Duarte,0.2,False,,a,7,11,0,679,679,1942,1942,0.0,0.0,Bernard,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,482,188,484,190,476,183,485,189,4.0,,3.0,,,
,,101188,0,0,0,0,1,2,3.4,2.4,12,Lucas,12.0,155,True,,,60,101188.jpg,12.0,Digne,11.1,False,,a,7,11,12,195319,195319,28209,28209,2.0,2.0,Digne,90,0,1,1,0,0,0,0,0,0,0,3,38,40.8,19.9,0.0,6.1,15,7,32,8,477,190,42,10,1.0,,1.0,,,
,,106611,0,0,0,0,0,2,2.6,1.6,6,Michael,6.0,156,False,,,50,106611.jpg,6.0,Keane,2.0,False,,a,7,11,6,18176,18176,7883,7883,1.2,1.2,Keane,90,0,0,1,0,0,0,0,0,0,0,0,29,25.8,0.1,0.0,2.6,37,13,196,67,343,151,113,35,,,,,,
,,111234,0,0,0,0,0,1,3.0,2.0,8,Jordan,8.0,157,False,,,50,111234.jpg,8.0,Pickford,7.9,False,,a,7,11,8,129477,129477,21100,21100,1.6,1.6,Pickford,90,0,0,1,0,0,0,0,0,0,5,1,32,38.6,0.0,0.0,3.9,18,2,381,46,347,46,73,2,,,,,,
,,120250,0,0,0,0,0,3,2.3,1.3,3,André Filipe,3.0,158,False,,,55,120250.jpg,3.0,Tavares Gomes,0.5,False,,a,7,11,3,4850,4850,2763,2763,0.5,0.5,André Gomes,67,0,0,1,0,0,0,0,0,0,0,0,11,3.8,3.3,20.0,2.7,172,76,108,67,51,25,107,52,,,,,,
,,153133,0,0,0,0,0,3,2.6,1.6,0,Alex,0.0,159,False,,,60,153133.jpg,0.0,Iwobi,0.2,False,,a,7,11,0,509,509,2048,2048,0.0,0.0,Iwobi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,490,191,492,192,486,186,493,192,,,,,,
,,153673,0,0,0,0,0,2,2.1,1.1,0,Jonjoe,0.0,160,False,,,45,153673.jpg,0.0,Kenny,0.2,False,,a,7,11,0,731,731,2087,2087,0.0,0.0,Kenny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,305,126,296,125,244,108,312,126,,,,,,
0.0,0.0,160987,0,0,0,0,0,3,0.0,0.0,0,Jean-Philippe,0.0,161,False,Achilles injury - Unknown return date,2020-08-15T10:00:11.729677Z,50,160987.jpg,0.0,Gbamin,0.0,False,,i,7,11,0,21,21,19,19,0.0,0.0,Gbamin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,391,144,390,145,361,119,397,146,,,,,,
,,164511,0,0,0,0,0,2,3.0,2.0,6,Yerry,6.0,162,False,,,55,164511.jpg,6.0,Mina,1.3,False,,a,7,11,6,12301,12301,5029,5029,1.1,1.1,Mina,90,0,0,1,0,0,0,0,0,0,0,0,27,23.2,0.4,1.0,2.5,46,20,177,57,132,40,117,37,,,,,,
,,173807,0,0,0,0,0,3,2.3,1.3,1,Tom,1.0,163,False,,,55,173807.jpg,1.0,Davies,0.1,False,,a,7,11,1,406,406,1069,1069,0.2,0.2,Davies,1,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,0.0,0.2,192,91,463,179,450,168,210,101,,,,,,
,,177815,1,-1,1,-1,0,4,2.9,1.9,8,Dominic,8.0,164,False,,,71,177815.jpg,8.0,Calvert-Lewin,11.1,False,,a,7,11,8,251463,251463,43093,43093,1.1,1.1,Calvert-Lewin,88,1,0,1,0,0,0,0,0,0,0,2,34,38.4,13.7,34.0,8.6,21,5,56,6,26,12,19,7,,,,,,
0.0,25.0,194164,0,0,0,0,0,2,0.0,0.4,0,Mason,0.0,165,False,Toe Injury - Expected back 28 Nov,2020-09-06T01:30:17.999031Z,50,194164.jpg,0.0,Holgate,0.1,False,,i,7,11,0,68,68,1961,1961,0.0,0.0,Holgate,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,396,166,396,166,369,162,402,166,,,,,,
,,212319,0,0,0,0,0,4,3.3,2.3,2,Richarlison,2.0,166,False,,,80,212319.jpg,2.0,de Andrade,10.6,False,,a,7,11,2,80789,80789,59455,59455,0.2,0.2,Richarlison,90,0,0,1,0,0,0,0,0,0,0,0,17,26.2,13.8,67.0,10.7,35,7,55,5,4,2,6,2,,,,,,
,,222627,0,0,0,0,0,1,2.3,1.3,0,João,0.0,167,False,,,45,222627.jpg,0.0,Virgínia,0.1,False,,a,7,11,0,83,83,384,384,0.0,0.0,Virgínia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,334,48,326,36,282,36,341,48,,,,,,
,,232826,0,0,0,0,0,3,1.5,0.5,0,Anthony,0.0,168,False,,,45,232826.jpg,0.0,Gordon,0.7,False,,a,7,11,0,1118,1118,5057,5057,0.0,0.0,Gordon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,338,119,330,121,287,88,345,122,,,,,,
,,242058,0,0,0,0,0,4,2.3,1.3,1,Moise,1.0,169,False,,,60,242058.jpg,1.0,Kean,0.5,False,,a,7,11,1,2429,2429,4522,4522,0.2,0.2,Kean,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,4.0,0.4,498,57,500,58,105,24,199,25,,,,,,
75.0,,480455,0,0,0,0,0,2,1.1,0.5,0,Jarrad,0.0,170,False,Knock - 75% chance of playing,2020-09-17T01:30:16.017479Z,40,480455.jpg,0.0,Branthwaite,3.8,False,,d,7,11,0,5507,5507,26081,26081,0.0,0.0,Branthwaite,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,239,87,228,86,165,62,247,87,,,,,,
,,119765,0,0,0,0,0,3,2.3,1.3,3,Allan,3.0,502,False,,,55,119765.jpg,3.0,Marques Loureiro,1.9,False,,a,7,11,3,25834,25834,11584,11584,0.5,0.5,Allan,90,0,0,1,0,0,0,0,0,0,0,0,16,18.0,3.4,0.0,2.1,69,20,107,66,432,157,138,65,,,,,,
,,60025,0,0,0,0,0,3,3.1,2.1,3,James,3.0,508,False,,,75,60025.jpg,3.0,Rodríguez,11.5,False,,a,7,11,3,192056,192056,53874,53874,0.4,0.4,Rodríguez,90,0,0,1,0,0,0,0,0,0,0,0,16,17.0,58.6,23.0,9.9,81,25,2,1,41,18,13,8,3.0,,,,,
,,121599,0,0,0,0,0,3,2.3,1.3,3,Abdoulaye,3.0,512,False,,,55,121599.jpg,3.0,Doucouré,2.6,False,,a,7,11,3,21108,21108,15751,15751,0.5,0.5,Doucouré,90,0,0,1,0,0,0,0,0,0,0,0,20,20.4,44.6,4.0,6.9,55,17,8,7,101,53,35,16,,,,,,
,,40559,0,0,0,0,0,1,1.0,0.0,0,Fabricio,0.0,171,False,,,40,40559.jpg,0.0,Agosto Ramírez,2.0,False,,a,8,54,0,4184,4184,5055,5055,0.0,0.0,Fabri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,213,19,202,3,136,3,221,19,,,,,,
,,55038,0,0,0,0,0,3,1.4,0.4,0,Kevin,0.0,172,False,,,50,55038.jpg,0.0,McDonald,0.1,False,,a,8,54,0,78,78,1006,1006,0.0,0.0,McDonald,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,361,131,356,133,316,103,368,134,,,,,,
,,61739,0,0,0,0,0,2,1.6,0.6,0,Maxime,0.0,173,False,,,45,61739.jpg,0.0,Le Marchand,0.2,False,,a,8,54,0,97,97,2066,2066,0.0,0.0,Le Marchand,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,272,104,261,103,202,82,279,104,,,,,,
,,61916,0,0,0,0,0,3,1.4,0.4,0,Stefan,0.0,174,False,,,50,61916.jpg,0.0,Johansen,0.0,False,,a,8,54,0,45,45,558,558,0.0,0.0,Johansen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,367,134,362,135,324,106,373,136,5.0,,,,,
,,76357,0,0,0,0,0,3,1.8,0.8,1,Tom,1.0,175,False,,,55,76357.jpg,1.0,Cairney,0.3,False,,a,8,54,1,452,452,2522,2522,0.2,0.2,Cairney,90,0,0,0,3,0,0,0,1,0,0,0,11,7.0,10.2,0.0,1.7,149,60,84,50,419,150,156,72,4.0,,4.0,,,
,,82514,0,0,0,0,0,2,1.6,0.6,1,Tim,1.0,176,False,,,45,82514.jpg,1.0,Ream,0.2,False,,a,8,54,1,974,974,1224,1224,0.2,0.2,Ream,90,0,0,0,3,0,0,0,0,0,0,0,16,16.4,0.8,0.0,1.7,84,43,155,43,213,89,149,52,,,,,,
,,83543,0,0,0,0,0,3,1.8,0.8,0,Anthony,0.0,177,False,,,55,83543.jpg,0.0,Knockaert,0.2,False,,a,8,54,0,128,128,2365,2365,0.0,0.0,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,439,167,443,168,422,151,444,168,1.0,,3.0,,,
,,84915,0,0,0,0,0,2,1.6,0.6,0,Michael,0.0,178,False,,,45,84915.jpg,0.0,Hector,0.3,False,,a,8,54,0,880,880,2453,2453,0.0,0.0,Hector,90,0,0,0,3,0,0,0,1,0,0,0,12,16.8,0.6,0.0,1.7,82,41,167,51,216,91,150,53,,,,,,
,,87107,0,0,0,0,0,2,1.6,0.6,0,Cyrus,0.0,179,False,,,45,87107.jpg,0.0,Christie,0.2,False,,a,8,54,0,135,135,1473,1473,0.0,0.0,Christie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,284,112,273,111,219,93,291,112,,,,,,
,,92259,0,0,0,0,0,3,1.4,0.4,2,Neeskens,2.0,180,False,,,50,92259.jpg,2.0,Kebano,0.2,False,,a,8,54,2,800,800,1448,1448,0.4,0.4,Kebano,62,0,0,0,3,0,0,0,0,0,0,0,7,1.0,2.7,18.0,2.2,201,97,118,74,57,29,132,64,6.0,,1.0,,,
,,96994,0,0,0,0,0,4,1.5,0.5,1,Bobby,1.0,181,False,,,55,96994.jpg,1.0,Decordova-Reid,0.1,False,,a,8,54,1,1129,1129,1820,1820,0.2,0.2,Decordova-Reid,15,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.4,2.0,0.2,443,39,176,23,118,26,209,27,,,,,,
,,101105,0,0,0,0,0,2,2.1,1.1,1,Joe,1.0,182,False,,,50,101105.jpg,1.0,Bryan,1.0,False,,a,8,54,1,1633,1633,8608,8608,0.2,0.2,Bryan,90,0,0,0,3,0,0,0,0,0,0,0,12,10.6,4.3,0.0,1.5,120,55,100,23,341,149,164,60,3.0,,5.0,,,
0.0,0.0,122074,0,0,0,0,0,1,0.0,0.0,0,Marcus,0.0,183,False,Joined Middlesbrough on loan until the end of the season on 10/9. - Expected back 01 Jul,2020-09-10T14:30:11.949431Z,45,122074.jpg,0.0,Bettinelli,0.1,False,,n,8,54,0,33,33,1317,1317,0.0,0.0,Bettinelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,299,46,289,32,236,32,306,46,,,,,,
,,128389,0,0,0,0,0,4,1.8,0.8,1,Aleksandar,1.0,184,False,,,60,128389.jpg,1.0,Mitrović,21.1,False,,a,8,54,1,36756,36756,184306,184306,0.2,0.2,Mitrović,27,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0.3,7.0,1.0,178,18,187,26,83,23,182,22,,,2.0,,1.0,
0.0,0.0,149266,0,0,0,0,0,2,0.0,0.0,0,Alfie,0.0,185,False,Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul,2020-09-07T02:00:12.698046Z,45,149266.jpg,0.0,Mawson,0.0,False,,n,8,54,0,44,44,414,414,0.0,0.0,Mawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,301,124,292,123,239,106,308,124,,,,,,
,,155529,0,0,0,0,0,1,1.8,0.8,1,Marek,1.0,186,False,,,45,155529.jpg,1.0,Rodák,0.6,False,,a,8,54,1,3225,3225,2742,2742,0.2,0.2,Rodák,90,0,0,0,3,0,0,0,0,0,2,0,11,18.2,0.0,0.0,1.8,67,7,298,34,246,34,144,7,,,,,,
,,166324,0,0,0,0,0,3,1.8,0.8,2,Ivan Ricardo,2.0,187,False,,,55,166324.jpg,2.0,Neves Abreu Cavaleiro,0.2,False,,a,8,54,2,538,538,1057,1057,0.4,0.4,Cavaleiro,90,0,0,0,3,0,0,0,0,0,0,0,10,7.4,26.4,0.0,3.4,144,57,23,16,442,164,84,40,2.0,,,,,
,,168765,0,0,0,0,0,3,1.4,0.4,2,Josh,2.0,188,False,,,50,168765.jpg,2.0,Onomah,0.2,False,,a,8,54,2,682,682,1436,1436,0.4,0.4,Onomah,74,0,0,0,3,0,0,0,0,0,0,0,3,8.2,3.1,0.0,1.1,140,55,111,70,363,121,176,81,,,,,,
,,170271,-1,1,-1,1,0,3,1.3,0.3,0,Jean Michaël,0.0,189,False,,,49,170271.jpg,0.0,Seri,0.1,False,,a,8,54,0,156,156,1732,1732,0.0,0.0,Seri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,350,126,343,128,300,95,357,129,,,,,,
,,197030,0,0,0,0,0,3,1.4,0.4,2,Aboubakar,2.0,190,False,,,50,197030.jpg,2.0,Kamara,0.1,False,,a,8,54,2,1535,1535,1359,1359,0.4,0.4,Kamara,62,0,0,0,3,0,0,0,0,0,0,0,-2,0.0,1.8,5.0,0.2,402,150,130,82,92,48,207,99,,,,,2.0,
,,203325,0,0,0,0,0,3,1.0,0.0,1,André-Frank,1.0,191,False,,,45,203325.jpg,1.0,Zambo Anguissa,0.8,False,,a,8,54,1,2199,2199,4694,4694,0.2,0.2,Anguissa,27,0,0,0,0,0,0,0,0,0,0,0,4,14.4,11.8,0.0,2.6,93,30,68,44,267,79,111,55,,,,,,
0.0,0.0,208998,0,0,0,0,0,2,0.0,0.0,0,Zeze Steven,0.0,192,False,Joined Bristol City on loan until the end of the season on 7/9. - Expected back 01 Jul,2020-09-08T09:30:15.158422Z,45,208998.jpg,0.0,Sessegnon,0.1,False,,n,8,54,0,63,63,2933,2933,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,325,140,317,139,270,126,332,140,,,,,,
,,153366,0,0,0,0,0,3,1.0,0.0,2,Harrison,2.0,373,False,,,45,153366.jpg,2.0,Reed,1.3,False,,a,8,54,2,13757,13757,8026,8026,0.4,0.4,Reed,90,0,0,0,3,0,0,0,0,0,0,0,14,12.6,4.5,0.0,1.7,109,40,97,60,242,73,151,69,,,,,,
,,169528,0,0,0,0,0,2,1.6,0.6,0,Antonee,0.0,484,False,,,45,169528.jpg,0.0,Robinson,0.1,False,,a,8,54,0,85,85,1071,1071,0.0,0.0,Robinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,310,131,302,130,251,114,317,131,,,,,,
,,151086,0,0,0,0,0,3,1.0,0.0,0,Mario,0.0,493,False,,,45,151086.jpg,0.0,Lemina,1.1,False,,a,8,54,0,2016,2016,9075,9075,0.0,0.0,Lemina,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,302,107,293,109,240,72,309,110,,,,,,
,,84182,0,0,0,0,0,1,1.8,0.8,0,Alphonse,0.0,516,False,,,45,84182.jpg,0.0,Areola,1.4,False,,a,8,54,0,7529,7529,9578,9578,0.0,0.0,Areola,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,282,41,271,26,215,26,289,41,,,,,,
,,167074,0,0,0,0,0,2,1.6,0.6,0,Kenny,0.0,517,False,,,45,167074.jpg,0.0,Tete,0.1,False,,a,8,54,0,443,443,1295,1295,0.0,0.0,Tete,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,308,129,300,128,249,112,315,129,,,,,,
,,72681,0,0,0,0,0,2,1.6,0.6,1,Denis,1.0,525,False,,,45,72681.jpg,1.0,Odoi,0.1,False,,a,8,54,1,1962,1962,576,576,0.2,0.2,Odoi,90,0,0,0,3,0,0,0,0,0,0,0,12,11.4,2.6,7.0,2.1,115,53,120,28,78,15,136,47,,,,,,
75.0,75.0,15033,0,0,0,0,0,2,1.6,2.0,0,Wes,0.0,216,False,Hamstring injury - 75% chance of playing,2020-08-30T10:00:09.559000Z,45,15033.jpg,0.0,Morgan,0.1,False,,d,9,13,0,163,163,962,962,0.0,0.0,Morgan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,241,89,230,88,167,64,249,89,,,,,,
,,17745,0,0,0,0,0,1,3.8,4.3,6,Kasper,6.0,217,False,,,55,17745.jpg,6.0,Schmeichel,14.5,False,,a,9,13,6,35376,35376,32051,32051,1.1,1.1,Schmeichel,90,0,0,1,0,0,0,0,0,0,1,0,21,12.2,0.0,0.0,1.2,112,11,424,48,401,48,173,12,,,,,,
100.0,50.0,37402,0,0,0,0,0,2,2.1,1.3,0,Christian,0.0,218,False,,2020-08-15T10:00:11.758506Z,45,37402.jpg,0.0,Fuchs,0.1,False,,a,9,13,0,705,705,266,266,0.0,0.0,Fuchs,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,251,93,240,92,177,68,259,93,,,2.0,,,
0.0,0.0,37642,0,0,0,0,0,2,0.0,0.0,0,Jonny,0.0,219,False,Suspended until 26 Sep,2020-08-15T10:00:11.782354Z,55,37642.jpg,0.0,Evans,0.1,False,,s,9,13,0,160,160,891,891,0.0,0.0,Evans,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,426,177,428,177,405,173,431,177,,,,,,
,,46483,0,0,0,0,0,3,1.5,2.0,0,Adrien,0.0,220,False,,,45,46483.jpg,0.0,Silva,0.7,False,,a,9,13,0,1971,1971,4651,4651,0.0,0.0,Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,261,104,250,107,188,67,269,108,,,,,,
,,51938,0,0,0,0,0,3,2.3,2.8,1,Marc,1.0,221,False,,,55,51938.jpg,1.0,Albrighton,0.2,False,,a,9,13,1,794,794,1613,1613,0.2,0.2,Albrighton,23,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.8,0.0,0.1,206,100,159,94,411,146,215,104,4.0,,,,,
,,61604,0,0,0,0,0,3,1.5,2.0,0,Matty,0.0,222,False,,,45,61604.jpg,0.0,James,0.5,False,,a,9,13,0,2514,2514,4260,4260,0.0,0.0,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,271,106,260,108,201,69,278,109,,,,,,
,,95463,0,0,0,0,0,1,2.3,2.8,0,Danny,0.0,223,False,,,45,95463.jpg,0.0,Ward,0.2,False,,a,9,13,0,337,337,953,953,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,286,42,275,27,221,27,293,42,,,,,,
,,101668,0,0,0,0,1,4,4.3,4.8,13,Jamie,13.0,224,True,,,100,101668.jpg,13.0,Vardy,22.4,False,,a,9,13,13,193085,193085,47647,47647,1.3,1.3,Vardy,90,2,0,1,0,0,0,0,0,0,0,3,52,71.2,10.3,36.0,11.8,3,1,83,14,20,11,4,1,,,,,1.0,
,,106837,0,0,0,0,0,3,2.3,2.8,6,Dennis,6.0,225,False,,,55,106837.jpg,6.0,Praet,0.3,False,,a,9,13,6,8244,8244,2325,2325,1.1,1.1,Praet,74,0,1,1,0,0,0,0,0,0,0,0,25,27.8,16.8,33.0,7.8,32,12,43,29,28,10,30,14,,,,,,
0.0,0.0,111931,0,0,0,0,0,2,0.0,0.0,0,Ricardo Domingos,0.0,226,False,Knee injury - Expected back 17 Oct,2020-08-15T10:00:11.805174Z,60,111931.jpg,0.0,Barbosa Pereira,0.1,False,,i,9,13,0,295,295,1752,1752,0.0,0.0,Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,486,193,488,193,481,192,489,193,,,,,,
100.0,100.0,155569,0,0,0,0,0,2,1.5,2.0,0,Daniel,0.0,227,False,,2020-08-15T10:00:11.830679Z,40,155569.jpg,0.0,Amartey,1.5,False,,a,9,13,0,5917,5917,8766,8766,0.0,0.0,Amartey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,222,72,211,71,145,44,230,72,,,,,,
,,166989,0,0,0,0,0,3,2.7,3.2,3,Youri,3.0,228,False,,,65,166989.jpg,3.0,Tielemans,2.1,False,,a,9,13,3,6595,6595,13208,13208,0.5,0.5,Tielemans,90,0,0,1,0,0,0,0,0,0,0,0,17,13.8,6.2,9.0,2.9,100,34,92,55,71,39,98,47,2.0,,4.0,,,
