chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
,,59949,0,0,0,0,0,2,1.6,,0,Seamus,0.0,152,False,,,50,59949.jpg,2.0,Coleman,0.6,False,,a,7,11,55,0,0,0,0,0.0,11.0,Coleman,1833,0,1,5,29,0,0,0,3,1,0,2,325,321.2,149.0,175.0,64.6,197,75,204,52,191,45,220,67,,,,,,
0.0,,66838,0,0,0,0,0,4,0.0,,0,Cenk,0.0,153,False,Knee injury - Unknown return date,2020-08-15T10:00:11.707165Z,60,66838.jpg,2.4,Tosun,0.0,False,,i,7,11,24,0,0,0,0,0.0,4.0,Tosun,462,2,0,2,6,0,0,0,0,0,0,1,86,89.0,63.4,229.0,37.7,324,40,270,43,152,39,285,41,,,,,,
,,100649,0,0,0,0,0,3,1.6,,0,Bernard,0.0,154,False,,,60,100649.jpg,2.7,Anício Caldeira Duarte,0.2,False,,a,7,11,72,0,0,0,0,0.0,12.0,Bernard,1269,3,2,9,12,0,0,0,2,0,0,6,237,315.0,349.1,236.0,89.8,199,83,103,69,148,85,159,86,3.0,,3.0,,,
,,101188,0,0,0,0,0,2,2.4,,0,Lucas,0.0,155,False,,,60,101188.jpg,3.4,Digne,7.0,False,,a,7,11,120,0,0,0,0,0.0,20.0,Digne,3031,0,8,9,49,1,0,0,6,0,0,16,646,743.0,1112.0,293.0,215.0,39,13,7,2,121,20,28,3,1.0,,1.0,,,
,,106611,0,0,0,0,0,2,1.6,,0,Michael,0.0,156,False,,,50,106611.jpg,2.9,Keane,1.6,False,,a,7,11,90,0,0,0,0,0.0,18.0,Keane,2556,2,0,7,42,1,0,0,3,0,0,9,490,666.4,80.0,204.0,95.2,54,21,246,76,171,35,148,38,,,,,,
,,111234,0,0,0,0,0,1,2.0,,0,Jordan,0.0,157,False,,,50,111234.jpg,3.1,Pickford,4.2,False,,a,7,11,117,0,0,0,0,0.0,23.4,Pickford,3420,0,0,9,56,0,0,0,2,0,94,5,626,755.6,13.0,0.0,76.7,35,8,332,5,455,45,181,8,,,,,,
,,120250,0,0,0,0,0,3,1.3,,0,André Filipe,0.0,158,False,,,55,120250.jpg,2.1,Tavares Gomes,0.4,False,,a,7,11,39,0,0,0,0,0.0,7.1,André Gomes,1457,0,1,5,20,0,0,0,6,0,0,3,184,156.6,179.4,33.0,36.4,289,125,184,116,300,145,288,128,,,,,,
,,153133,0,0,0,0,0,3,1.6,,0,Alex,0.0,159,False,,,60,153133.jpg,2.1,Iwobi,0.2,False,,a,7,11,52,0,0,0,0,0.0,8.7,Iwobi,1591,1,0,4,30,0,0,0,0,0,0,2,227,246.4,383.7,329.0,95.9,238,101,94,65,106,58,147,79,,,,,,
,,153673,0,0,0,0,0,2,1.1,,0,Jonjoe,0.0,160,False,,,45,153673.jpg,0.0,Kenny,0.2,False,,a,7,11,0,0,0,0,0,0.0,0.0,Kenny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,426,161,417,161,403,157,426,161,,,,,,
0.0,,160987,0,0,0,0,0,3,0.0,,0,Jean-Philippe,0.0,161,False,Achilles injury - Unknown return date,2020-08-15T10:00:11.729677Z,50,160987.jpg,2.0,Gbamin,0.0,False,,i,7,11,4,0,0,0,0,0.0,0.8,Gbamin,135,0,0,1,0,0,0,0,0,0,0,0,14,20.0,6.3,0.0,2.6,360,151,343,159,462,184,370,156,,,,,,
,,164511,0,0,0,0,0,2,2.0,,0,Yerry,0.0,162,False,,,55,164511.jpg,2.7,Mina,0.8,False,,a,7,11,78,0,0,0,0,0.0,14.2,Mina,2281,2,1,5,37,1,0,0,3,0,0,8,419,535.4,87.2,422.0,104.4,103,41,240,72,80,6,126,31,,,,,,
,,173807,0,0,0,0,0,3,1.3,,0,Tom,0.0,163,False,,,55,173807.jpg,2.0,Davies,0.2,False,,a,7,11,59,0,0,0,0,0.0,10.7,Davies,2020,1,1,5,34,0,0,0,8,0,0,3,233,270.4,122.6,262.0,65.5,224,95,216,126,135,79,216,107,,,,,,
,,177815,0,0,0,0,0,4,1.8,,0,Dominic,0.0,164,False,,,70,177815.jpg,3.5,Calvert-Lewin,6.2,False,,a,7,11,126,0,0,0,0,0.0,18.0,Calvert-Lewin,2621,13,1,8,43,0,0,0,9,0,0,15,385,562.8,241.4,1272.0,206.3,85,12,151,22,12,9,31,12,,,,,,
75.0,,194164,0,0,0,0,0,2,1.2,,0,Mason,0.0,165,False,Toe Injury - 75% chance of playing,2020-09-06T01:30:17.999031Z,50,194164.jpg,2.6,Holgate,0.4,False,,d,7,11,71,0,0,0,0,0.0,14.2,Holgate,2052,0,4,5,34,0,0,0,5,0,0,6,412,465.4,63.9,152.0,68.3,128,47,269,88,203,52,208,61,,,,,,
,,212319,0,0,0,0,0,4,2.3,,0,Richarlison,0.0,166,False,,,80,212319.jpg,4.6,de Andrade,11.0,False,,a,7,11,165,0,0,0,0,0.0,20.6,Richarlison,3070,13,5,9,51,0,0,0,8,0,0,13,519,814.6,478.1,1233.0,252.3,28,6,57,3,15,10,19,7,,,,,,
,,222627,0,0,0,0,0,1,1.2,,0,João,0.0,167,False,,,45,222627.jpg,0.0,Virgínia,0.1,False,,a,7,11,0,0,0,0,0,0.0,0.0,Virgínia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,446,48,437,39,426,35,446,48,,,,,,
,,232826,0,0,0,0,0,3,0.5,,0,Anthony,0.0,168,False,,,45,232826.jpg,1.5,Gordon,1.3,False,,a,7,11,17,0,0,0,0,0.0,3.8,Gordon,436,0,1,0,6,0,0,0,0,0,0,1,63,76.0,98.4,44.0,21.8,329,140,233,131,291,142,320,139,,,,,,
,,242058,0,0,0,0,0,4,1.3,,0,Moise,0.0,169,False,,,60,242058.jpg,1.8,Kean,0.5,False,,a,7,11,53,0,0,0,0,0.0,8.8,Kean,830,2,2,1,15,0,0,0,1,0,0,5,138,153.6,136.5,429.0,71.1,291,35,209,31,78,32,197,32,,,,,,
,,480455,0,0,0,0,0,2,0.5,,0,Jarrad,0.0,170,False,,,40,480455.jpg,2.8,Branthwaite,5.0,False,,a,7,11,11,0,0,0,0,0.0,2.8,Branthwaite,299,0,0,1,6,0,0,0,0,0,0,2,69,66.0,2.2,0.0,6.9,334,122,349,130,361,141,354,126,,,,,,
,,119765,0,0,0,0,0,3,1.3,,0,Allan,0.0,502,False,,,55,119765.jpg,0.0,Marques Loureiro,0.9,False,,a,7,11,0,0,0,0,0,0.0,0.0,Allan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,492,198,492,198,490,198,492,198,,,,,,
,,60025,0,0,0,0,0,3,2.1,,0,James,0.0,508,False,,,75,60025.jpg,0.0,Rodríguez,3.6,False,,a,7,11,0,0,0,0,0,0.0,0.0,Rodríguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,508,209,508,209,508,209,508,209,,,,,,
,,40559,0,0,0,0,0,1,0.0,,0,Fabricio,0.0,171,False,,,40,40559.jpg,0.0,Agosto Ramírez,2.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Fabri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,384,31,364,12,343,5,384,31,,,,,,
,,55038,0,0,0,0,0,3,0.4,,0,Kevin,0.0,172,False,,,50,55038.jpg,0.0,McDonald,0.1,False,,a,8,54,0,0,0,0,0,0.0,0.0,McDonald,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,455,177,449,177,442,176,455,177,,,,,,
,,61739,0,0,0,0,0,2,0.6,,0,Maxime,0.0,173,False,,,45,61739.jpg,0.0,Le Marchand,0.3,False,,a,8,54,0,0,0,0,0,0.0,0.0,Le Marchand,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,407,150,394,150,378,145,407,150,,,,,,
,,61916,0,0,0,0,0,3,0.4,,0,Stefan,0.0,174,False,,,50,61916.jpg,0.0,Johansen,0.1,False,,a,8,54,0,0,0,0,0,0.0,0.0,Johansen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,459,179,453,179,446,178,459,179,4.0,,,,,
,,76357,0,0,0,0,0,3,0.8,,0,Tom,0.0,175,False,,,55,76357.jpg,0.0,Cairney,0.4,False,,a,8,54,0,0,0,0,0,0.0,0.0,Cairney,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,487,196,487,196,485,196,487,196,,,4.0,,,
,,82514,0,0,0,0,0,2,0.6,,0,Tim,0.0,176,False,,,45,82514.jpg,0.0,Ream,0.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Ream,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,412,153,400,153,384,148,412,153,,,,,,
,,83543,0,0,0,0,0,3,0.8,,0,Anthony,0.0,177,False,,,55,83543.jpg,0.0,Knockaert,0.3,False,,a,8,54,0,0,0,0,0,0.0,0.0,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,489,197,489,197,487,197,489,197,1.0,,3.0,,,
,,84915,0,0,0,0,0,2,0.6,,0,Michael,0.0,178,False,,,45,84915.jpg,0.0,Hector,0.4,False,,a,8,54,0,0,0,0,0,0.0,0.0,Hector,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,413,154,401,154,385,149,413,154,,,,,,
,,87107,0,0,0,0,0,2,0.6,,0,Cyrus,0.0,179,False,,,45,87107.jpg,0.0,Christie,0.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Christie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,414,155,402,155,386,150,414,155,,,,,,
,,92259,0,0,0,0,0,3,0.4,,0,Neeskens,0.0,180,False,,,50,92259.jpg,0.0,Kebano,0.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Kebano,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,462,181,458,181,451,180,462,181,5.0,,1.0,,,
,,96994,0,0,0,0,0,4,0.5,,0,Bobby,0.0,181,False,,,55,96994.jpg,0.0,Decordova-Reid,0.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Decordova-Reid,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,490,58,490,58,488,58,490,58,,,,,,
,,101105,0,0,0,0,0,2,1.1,,0,Joe,0.0,182,False,,,50,101105.jpg,0.0,Bryan,1.4,False,,a,8,54,0,0,0,0,0,0.0,0.0,Bryan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,463,178,459,178,453,177,463,178,3.0,,5.0,,,
,,122074,0,0,0,0,0,1,0.7,,0,Marcus,0.0,183,False,,,45,122074.jpg,0.0,Bettinelli,0.4,False,,a,8,54,0,0,0,0,0,0.0,0.0,Bettinelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,421,45,411,35,397,31,421,45,,,,,,
,,128389,0,0,0,0,0,4,0.8,,0,Aleksandar,0.0,184,False,,,60,128389.jpg,0.0,Mitrović,26.8,False,,a,8,54,0,0,0,0,0,0.0,0.0,Mitrović,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,503,63,503,63,503,63,503,63,,,2.0,,1.0,
0.0,,149266,0,0,0,0,0,2,0.0,,0,Alfie,0.0,185,False,Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul,2020-09-07T02:00:12.698046Z,45,149266.jpg,0.0,Mawson,0.1,False,,n,8,54,0,0,0,0,0,0.0,0.0,Mawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,422,160,413,160,399,156,422,160,,,,,,
,,155529,0,0,0,0,0,1,0.7,,0,Marek,0.0,186,False,,,45,155529.jpg,0.0,Rodák,0.7,False,,a,8,54,0,0,0,0,0,0.0,0.0,Rodák,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,428,46,419,37,405,33,428,46,,,,,,
,,166324,0,0,0,0,0,3,0.8,,0,Ivan Ricardo,0.0,187,False,,,55,166324.jpg,0.0,Neves Abreu Cavaleiro,0.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Cavaleiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,494,200,494,200,492,200,494,200,2.0,,,,,
,,168765,0,0,0,0,0,3,0.4,,0,Josh,0.0,188,False,,,50,168765.jpg,0.0,Onomah,0.3,False,,a,8,54,0,0,0,0,0,0.0,0.0,Onomah,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,470,185,467,185,463,185,470,185,,,,,,
,,170271,0,0,0,0,0,3,0.4,,0,Jean Michaël,0.0,189,False,,,50,170271.jpg,0.0,Seri,0.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Seri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,471,186,468,186,464,186,471,186,,,,,,
,,197030,0,0,0,0,0,3,0.4,,0,Aboubakar,0.0,190,False,,,50,197030.jpg,0.0,Kamara,0.1,False,,a,8,54,0,0,0,0,0,0.0,0.0,Kamara,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,475,190,472,190,468,190,475,190,,,,,2.0,
,,203325,0,0,0,0,0,3,0.0,,0,André-Frank,0.0,191,False,,,45,203325.jpg,0.0,Zambo Anguissa,1.1,False,,a,8,54,0,0,0,0,0,0.0,0.0,Anguissa,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,440,172,431,172,418,166,440,172,,,,,,
0.0,,208998,0,0,0,0,0,2,0.0,,0,Zeze Steven,0.0,192,False,Joined Bristol City on loan until the end of the season on 7/9. - Expected back 01 Jul,2020-09-08T09:30:15.158422Z,45,208998.jpg,0.0,Sessegnon,0.6,False,,n,8,54,0,0,0,0,0,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,441,171,432,171,419,168,441,171,,,,,,
,,153366,0,0,0,0,0,3,0.0,,0,Harrison,0.0,373,False,,,45,153366.jpg,0.0,Reed,0.8,False,,a,8,54,0,0,0,0,0,0.0,0.0,Reed,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,424,168,415,168,401,162,424,168,,,,,,
,,169528,0,0,0,0,0,2,0.6,,0,Antonee,0.0,484,False,,,45,169528.jpg,0.0,Robinson,0.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Robinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,429,163,420,163,406,159,429,163,,,,,,
,,151086,0,0,0,0,0,3,0.0,,0,Mario,0.0,493,False,,,45,151086.jpg,0.0,Lemina,1.0,False,,a,8,54,0,0,0,0,0,0.0,0.0,Lemina,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,423,167,414,167,400,161,423,167,,,,,,
75.0,,15033,0,0,0,0,0,2,2.0,,0,Wes,0.0,216,False,Hamstring injury - 75% chance of playing,2020-08-30T10:00:09.559000Z,45,15033.jpg,1.7,Morgan,0.2,False,,d,9,13,19,0,0,0,0,0.0,4.2,Morgan,430,0,0,1,6,0,0,0,0,0,0,2,87,85.8,2.1,58.0,14.5,325,120,350,131,278,94,335,120,,,,,,
,,17745,0,0,0,0,0,1,4.2,,0,Kasper,0.0,217,False,,,55,17745.jpg,4.1,Schmeichel,13.4,False,,a,9,13,156,0,0,0,0,0.0,28.4,Schmeichel,3420,0,0,13,41,0,2,0,2,0,97,10,707,863.4,30.0,2.0,89.6,19,5,309,2,339,2,160,5,,,,,,
0.0,,37402,0,0,0,0,0,2,0.0,,0,Christian,0.0,218,False,Groin Injury - Expected back 24 Oct,2020-08-15T10:00:11.758506Z,45,37402.jpg,2.4,Fuchs,0.0,False,,i,9,13,26,0,0,0,0,0.0,5.8,Fuchs,770,0,0,2,10,0,0,0,0,0,0,2,139,144.4,53.5,20.0,21.8,296,111,281,94,312,113,318,113,,,2.0,,,
0.0,,37642,0,0,0,0,0,2,0.0,,0,Jonny,0.0,219,False,Suspended until 26 Sep,2020-08-15T10:00:11.782354Z,55,37642.jpg,3.4,Evans,0.1,False,,s,9,13,128,0,0,0,0,0.0,23.3,Evans,3384,1,2,13,41,1,0,0,7,1,0,12,707,755.2,131.9,325.0,121.4,37,11,211,54,108,16,99,20,,,,,,
,,46483,0,0,0,0,0,3,2.0,,0,Adrien,0.0,220,False,,,45,46483.jpg,0.0,Silva,0.7,False,,a,9,13,0,0,0,0,0,0.0,0.0,Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,403,166,389,166,371,159,403,166,,,,,,
,,51938,0,0,0,0,0,3,2.8,,0,Marc,0.0,221,False,,,55,51938.jpg,1.9,Albrighton,0.2,False,,a,9,13,38,0,0,0,0,0.0,6.9,Albrighton,857,0,3,3,11,0,0,0,2,0,0,1,185,190.6,287.9,102.0,58.1,273,118,128,85,236,121,238,117,4.0,,,,,
,,61604,0,0,0,0,0,3,2.0,,0,Matty,0.0,222,False,,,45,61604.jpg,1.0,James,0.5,False,,a,9,13,1,0,0,0,0,0.0,0.2,James,5,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.1,0.0,0.1,383,165,362,165,377,160,383,165,,,,,,
,,95463,0,0,0,0,0,1,2.7,,0,Danny,0.0,223,False,,,45,95463.jpg,0.0,Ward,0.3,False,,a,9,13,0,0,0,0,0,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,416,43,404,31,389,26,416,43,,,,,,
,,101668,0,0,0,0,0,4,4.8,,0,Jamie,0.0,224,False,,,100,101668.jpg,6.0,Vardy,17.1,False,,a,9,13,210,0,0,0,0,0.0,21.0,Vardy,3032,23,7,11,38,0,0,1,3,0,0,34,775,1026.0,418.4,1455.0,288.8,4,1,87,9,8,6,9,4,,,,,1.0,
,,106837,0,0,0,0,0,3,2.8,,0,Dennis,0.0,225,False,,,55,106837.jpg,2.0,Praet,0.1,False,,a,9,13,54,0,0,0,0,0.0,9.8,Praet,1122,1,3,2,17,0,0,0,2,0,0,3,203,196.2,161.6,210.0,56.5,271,117,196,121,165,90,241,118,,,,,,
0.0,,111931,0,0,0,0,0,2,0.0,,0,Ricardo Domingos,0.0,226,False,Knee injury - Expected back 01 Oct,2020-08-15T10:00:11.805174Z,60,111931.jpg,4.4,Barbosa Pereira,0.2,False,,i,9,13,123,0,0,0,0,0.0,20.5,Pereira,2520,3,2,10,27,0,0,0,1,0,0,11,568,738.0,446.5,235.0,141.9,42,15,67,11,150,27,70,10,,,,,,
100.0,,155569,0,0,0,0,0,2,2.0,,0,Daniel,0.0,227,False,,2020-08-15T10:00:11.830679Z,40,155569.jpg,0.0,Amartey,0.8,False,,a,9,13,0,0,0,0,0,0.0,0.0,Amartey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,390,140,371,139,350,132,390,140,,,,,,
,,166989,0,0,0,0,0,3,3.2,,0,Youri,0.0,228,False,,,65,166989.jpg,3.2,Tielemans,2.1,False,,a,9,13,117,0,0,0,0,0.0,18.0,Tielemans,2823,3,6,12,35,0,0,0,2,0,0,5,531,566.6,805.4,502.0,187.6,82,27,18,15,65,33,41,22,2.0,,4.0,,,
,,168580,0,0,0,0,0,3,3.2,,0,Ayoze,0.0,229,False,,,65,168580.jpg,3.9,Pérez,3.6,False,,a,9,13,129,0,0,0,0,0.0,19.8,Pérez,1998,8,5,9,25,0,0,0,0,0,0,9,402,547.4,443.9,779.0,177.3,96,31,70,53,37,17,44,24,,,,,2.0,
,,172632,0,0,0,0,0,3,2.8,,0,Demarai,0.0,230,False,,,55,172632.jpg,2.1,Gray,0.2,False,,a,9,13,44,0,0,0,0,0.0,8.0,Gray,605,2,4,1,6,0,0,1,1,0,0,0,151,205.4,242.3,263.0,70.8,265,115,148,96,134,78,198,100,5.0,,3.0,,4.0,
50.0,,172780,0,0,0,0,0,3,1.7,,0,James,0.0,231,False,Hip injury - 50% chance of playing,2020-08-27T16:30:08.660331Z,70,172780.jpg,4.0,Maddison,3.3,False,,d,9,13,125,0,0,0,0,0.0,17.9,Maddison,2624,6,5,10,26,0,0,0,4,0,0,14,548,642.4,1246.4,702.0,259.2,60,16,3,2,42,22,17,10,1.0,,1.0,,3.0,
,,173515,0,0,0,0,0,4,2.8,,0,Kelechi,0.0,233,False,,,60,173515.jpg,3.2,Iheanacho,0.8,False,,a,9,13,64,0,0,0,0,0.0,10.7,Iheanacho,953,5,4,3,9,0,0,0,1,0,0,7,204,288.2,204.2,603.0,109.4,214,26,169,23,52,24,114,24,,,,,5.0,
,,197469,0,0,0,0,0,3,2.4,,0,Hamza,0.0,234,False,,,50,197469.jpg,1.8,Choudhury,0.1,False,,a,9,13,35,0,0,0,0,0.0,7.0,Choudhury,883,1,1,3,12,0,0,0,2,1,0,0,153,177.6,70.0,83.0,33.1,279,121,260,136,253,128,294,132,,,,,,
,,201666,0,0,0,0,0,3,3.4,,0,Harvey,0.0,235,False,,,70,201666.jpg,3.7,Barnes,4.7,False,,a,9,13,133,0,0,0,0,0.0,19.0,Barnes,2075,6,10,9,24,0,0,0,0,0,0,9,394,525.0,517.4,893.0,193.7,109,37,46,37,30,15,38,21,,,,,,
,,203341,0,0,0,0,0,3,2.4,,0,Wilfred,0.0,236,False,,,50,203341.jpg,2.7,Ndidi,2.1,False,,a,9,13,85,0,0,0,0,0.0,17.0,Ndidi,2671,2,1,12,32,0,0,0,6,0,0,5,443,611.6,254.4,205.0,107.2,67,19,143,93,170,93,122,68,,,,,,
,,213405,0,0,0,0,0,2,2.6,,0,Filip,0.0,237,False,,,45,213405.jpg,0.0,Benkovic,0.2,False,,a,9,13,0,0,0,0,0,0.0,0.0,Benkovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,442,172,433,172,422,169,442,172,,,,,,
,,218031,0,0,0,0,0,2,3.5,,0,Çaglar,0.0,238,False,,,55,218031.jpg,3.5,Söyüncü,11.5,False,,a,9,13,120,0,0,0,0,0.0,21.8,Söyüncü,3036,1,1,12,35,0,0,0,4,1,0,12,681,755.6,79.0,238.0,107.5,36,10,248,78,147,26,120,28,,,,,,
,,220627,0,0,0,0,0,2,2.6,,0,James,0.0,239,False,,,45,220627.jpg,2.7,Justin,9.2,False,,a,9,13,35,0,0,0,0,0.0,7.8,Justin,1010,0,1,4,14,1,0,0,1,0,0,0,196,240.6,195.0,61.0,49.6,242,94,173,38,277,93,261,83,,,,,,
,,244619,0,0,0,0,0,2,2.6,,0,Luke,0.0,240,False,,,45,244619.jpg,5.0,Thomas,0.6,False,,a,9,13,15,0,0,0,0,0.0,3.3,Thomas,267,0,1,1,4,0,0,0,0,0,0,3,70,78.4,149.8,10.0,23.9,327,121,203,51,325,121,312,109,,,,,,
,,166477,0,0,0,0,0,2,3.5,,0,Timothy,0.0,498,False,,,55,166477.jpg,0.0,Castagne,0.8,False,,a,9,13,0,0,0,0,0,0.0,0.0,Castagne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,495,185,495,185,493,185,495,185,,,,,,
,,28690,0,0,0,0,0,3,0.6,,0,Pablo,0.0,193,False,,,60,28690.jpg,0.0,Hernández Domínguez,2.4,False,,a,10,2,0,0,0,0,0,0.0,0.0,Hernández,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,501,204,501,204,499,204,501,204,3.0,,3.0,,,
,,39790,0,0,0,0,0,1,0.2,,0,Francisco,0.0,194,False,,,45,39790.jpg,0.0,Casilla Cortés,3.2,False,,a,10,2,0,0,0,0,0,0.0,0.0,Casilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,401,39,386,24,368,18,401,39,,,,,,
,,55914,0,0,0,0,0,2,0.1,,0,Liam,0.0,195,False,,,45,55914.jpg,0.0,Cooper,1.0,False,,a,10,2,0,0,0,0,0,0.0,0.0,Cooper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,404,148,390,148,372,143,404,148,,,,,,
,,57913,0,0,0,0,0,2,-0.5,,0,Barry,0.0,196,False,,,40,57913.jpg,0.0,Douglas,16.2,False,,a,10,2,0,0,0,0,0,0.0,0.0,Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,386,138,366,137,345,130,386,138,2.0,,2.0,,,
,,66588,0,0,0,0,0,2,0.1,,0,Luke,0.0,197,False,,,45,66588.jpg,0.0,Ayling,4.4,False,,a,10,2,0,0,0,0,0,0.0,0.0,Ayling,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,408,151,395,151,379,146,408,151,,,,,,
,,72222,0,0,0,0,0,3,0.3,,0,Mateusz,0.0,198,False,,,55,72222.jpg,0.0,Klich,0.7,False,,a,10,2,0,0,0,0,0,0.0,0.0,Klich,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,486,195,486,195,484,195,486,195,,,,,1.0,
,,80179,0,0,0,0,0,3,-0.1,,0,Adam,0.0,199,False,,,50,80179.jpg,0.0,Forshaw,0.1,False,,a,10,2,0,0,0,0,0,0.0,0.0,Forshaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,460,180,455,180,448,179,460,180,,,,,,
,,87873,0,0,0,0,0,2,0.1,,0,Stuart,0.0,200,False,,,45,87873.jpg,0.0,Dallas,4.9,False,,a,10,2,0,0,0,0,0,0.0,0.0,Dallas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,415,156,403,156,387,151,415,156,,,,,,
,,105377,0,0,0,0,0,2,0.1,,0,Ezgjan,0.0,201,False,,,45,105377.jpg,0.0,Alioski,1.0,False,,a,10,2,0,0,0,0,0,0.0,0.0,Alioski,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,418,157,407,157,393,153,418,157,,,,,,
,,106617,0,0,0,0,0,4,0.0,,0,Patrick,0.0,202,False,,,55,106617.jpg,0.0,Bamford,5.5,False,,a,10,2,0,0,0,0,0,0.0,0.0,Bamford,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,491,59,491,59,489,59,491,59,,,,,2.0,
,,221399,0,0,0,0,0,3,0.3,,0,Jack,0.0,203,False,,,55,221399.jpg,0.0,Harrison,0.7,False,,a,10,2,0,0,0,0,0,0.0,0.0,Harrison,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,499,203,499,203,497,203,499,203,4.0,,,,,
