chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
,,94245,0,0,0,0,0,4,1.3,1.8,0,Michy,0.0,108,False,,,60,94245.jpg,0.0,Batshuayi,2.2,False,,a,6,31,0,5154,5154,9594,9594,0.0,0.0,Batshuayi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,469,46,469,46,464,47,471,47,,,,,,
0.0,0.0,19419,0,0,0,0,0,2,0.0,0.0,0,Gary,0.0,125,False,Hamstring injury - Unknown return date,2020-08-15T10:00:11.611500Z,45,19419.jpg,0.0,Cahill,0.1,False,,i,6,31,0,86,86,380,380,0.0,0.0,Cahill,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,190,71,182,71,134,51,197,71,,,,,,
,,20066,0,0,0,0,0,1,1.2,1.7,0,Wayne,0.0,126,False,,,45,20066.jpg,0.0,Hennessey,0.9,False,,a,6,31,0,837,837,1908,1908,0.0,0.0,Hennessey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,191,25,183,13,135,13,198,25,,,,,,
0.0,0.0,40784,0,0,0,0,0,2,0.0,0.0,0,Mamadou,0.0,127,False,Muscle injury - Unknown return date,2020-08-15T10:00:11.633422Z,45,40784.jpg,0.0,Sakho,0.0,False,,i,6,31,0,30,30,131,131,0.0,0.0,Sakho,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,201,75,193,75,145,55,208,75,,,,,,
,,40836,0,0,0,0,1,1,2.0,2.5,10,Vicente,10.0,128,True,,,50,40836.jpg,10.0,Guaita,2.1,False,,a,6,31,10,11604,11604,3291,3291,2.0,2.0,Guaita,90,0,0,1,0,0,0,0,0,0,5,3,31,41.4,0.0,0.0,4.1,8,1,302,39,274,39,50,1,,,,,,
0.0,0.0,49413,0,0,0,0,0,2,0.0,0.0,0,James,0.0,129,False,Thigh injury - Unknown return date,2020-08-15T10:00:11.660937Z,45,49413.jpg,0.0,Tomkins,0.0,False,,i,6,31,0,9,9,32,32,0.0,0.0,Tomkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,207,79,199,79,152,60,214,79,,,,,,
,,50471,0,0,0,0,0,3,1.3,1.8,3,James,3.0,130,False,,,55,50471.jpg,3.0,McArthur,0.2,False,,a,6,31,3,381,381,509,509,0.5,0.5,McArthur,90,0,0,1,0,0,0,0,0,0,0,0,14,11.2,10.4,6.0,2.8,87,32,59,32,64,36,76,35,,,,,,
,,50472,0,0,0,0,0,3,0.5,1.0,2,James,2.0,131,False,,,45,50472.jpg,2.0,McCarthy,2.6,False,,a,6,31,2,7438,7438,4649,4649,0.4,0.4,McCarthy,73,0,0,1,0,0,0,0,1,0,0,0,5,0.0,8.8,0.0,0.9,208,81,62,34,153,54,136,63,4.0,,,,,
0.0,0.0,54861,0,0,0,0,0,4,0.0,0.0,0,Christian,0.0,132,False,Foot injury - Unknown return date,2020-09-06T03:00:11.019701Z,55,54861.jpg,0.0,Benteke,0.2,False,,i,6,31,0,118,118,2013,2013,0.0,0.0,Benteke,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,403,32,405,35,391,35,407,35,,,,,3.0,
,,55037,0,0,0,0,0,3,0.9,1.4,3,Cheikhou,3.0,133,False,,,50,55037.jpg,3.0,Kouyaté,0.3,False,,a,6,31,3,716,716,568,568,0.6,0.6,Kouyaté,90,0,0,1,0,0,0,0,0,0,0,0,3,12.6,0.3,17.0,3.0,83,30,135,74,50,30,69,31,,,,,,
,,55494,0,0,0,0,0,2,1.1,1.6,6,Joel,6.0,134,False,,,45,55494.jpg,6.0,Ward,2.0,False,,a,6,31,6,4637,4637,2892,2892,1.3,1.3,Ward,90,0,0,1,0,0,0,0,0,0,0,0,22,13.2,0.7,0.0,1.4,78,37,122,36,154,61,124,44,,,,,,
,,58786,0,0,0,0,0,2,1.1,1.6,0,Martin,0.0,135,False,,,45,58786.jpg,0.0,Kelly,1.3,False,,a,6,31,0,350,350,4912,4912,0.0,0.0,Kelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,211,81,203,81,158,63,217,81,,,,,,
0.0,0.0,59125,0,0,0,0,0,4,0.0,0.0,0,Connor,0.0,136,False,Unknown - Unknown return date,2020-09-06T03:00:11.034332Z,45,59125.jpg,0.0,Wickham,1.4,False,,i,6,31,0,2410,2410,6304,6304,0.0,0.0,Wickham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,213,19,205,21,160,22,219,22,,,,,,
,,60252,0,0,0,0,1,3,1.6,2.1,8,Andros,8.0,137,True,,,60,60252.jpg,8.0,Townsend,0.6,False,,a,6,31,8,6170,6170,1529,1529,1.3,1.3,Townsend,90,0,1,1,0,0,0,0,0,0,0,2,26,28.4,33.7,2.0,6.4,23,9,11,8,94,48,30,16,5.0,,3.0,,4.0,
,,66975,0,0,0,0,0,3,1.6,2.1,1,Luka,1.0,138,False,,,60,66975.jpg,1.0,Milivojevic,1.0,False,,a,6,31,1,530,530,3008,3008,0.2,0.2,Milivojevic,16,0,0,0,0,0,0,0,0,0,0,0,6,6.0,28.3,0.0,3.4,116,47,13,9,457,174,65,29,1.0,,1.0,,1.0,
0.0,0.0,74230,0,0,0,0,0,2,0.0,0.0,0,Patrick,0.0,139,False,Shoulder Dislocation - Unknown return date,2020-08-15T10:00:11.682747Z,55,74230.jpg,0.0,van Aanholt,0.1,False,,i,6,31,0,61,61,486,486,0.0,0.0,van Aanholt,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,409,175,411,175,397,172,413,175,2.0,,2.0,,2.0,
,,80146,0,0,0,0,0,4,1.3,1.8,2,Jordan,2.0,140,False,,,60,80146.jpg,2.0,Ayew,6.6,False,,a,6,31,2,7214,7214,19769,19769,0.3,0.3,Ayew,90,0,0,1,0,0,0,0,0,0,0,0,-7,9.2,0.8,19.0,2.9,95,7,119,15,45,14,72,14,,,,,,
,,82403,0,0,0,0,0,3,1.9,2.4,8,Wilfried,8.0,141,False,,,70,82403.jpg,8.0,Zaha,8.7,False,,a,6,31,8,23617,23617,14839,14839,1.1,1.1,Zaha,90,1,0,1,0,0,0,0,0,0,0,0,18,31.6,1.4,21.0,5.4,21,8,104,66,38,21,35,18,,,,,,
,,86417,0,0,0,0,0,3,1.3,1.8,2,Jeffrey,2.0,142,False,,,55,86417.jpg,2.0,Schlupp,0.1,False,,a,6,31,2,128,128,252,252,0.4,0.4,Schlupp,80,0,0,1,0,0,0,0,1,0,0,0,3,1.2,0.1,0.0,0.1,151,73,148,79,403,143,162,81,,,,,,
,,141020,0,0,0,0,0,3,0.9,1.4,0,Max,0.0,143,False,,,50,141020.jpg,0.0,Meyer,0.1,False,,a,6,31,0,66,66,255,255,0.0,0.0,Meyer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,349,122,348,122,328,105,354,124,,,,,,
,,173954,0,0,0,0,0,3,0.5,1.0,0,Jairo,0.0,144,False,,,45,173954.jpg,0.0,Riedewald,0.2,False,,a,6,31,0,192,192,521,521,0.0,0.0,Riedewald,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,258,86,252,87,217,62,264,89,,,,,,
0.0,0.0,232423,0,0,0,0,0,2,0.0,0.0,0,Nathan,0.0,145,False,Knee injury - Unknown return date,2020-08-26T09:30:07.992498Z,40,232423.jpg,0.0,Ferguson,1.8,False,,i,6,31,0,1291,1291,3806,3806,0.0,0.0,Ferguson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,179,62,171,62,122,41,186,62,,,,,,
,,244723,0,0,0,0,0,2,0.5,1.0,6,Tyrick,6.0,146,False,,,40,244723.jpg,6.0,Mitchell,14.9,False,,a,6,31,6,66939,66939,5947,5947,1.5,1.5,Mitchell,90,0,0,1,0,0,0,0,0,0,0,0,23,17.6,0.7,0.0,1.8,58,27,121,35,124,43,107,37,,,,,,
,,466955,0,0,0,0,0,3,0.5,1.0,0,Brandon,0.0,147,False,,,45,466955.jpg,0.0,Pierrick,0.1,False,,a,6,31,0,160,160,340,340,0.0,0.0,Pierrick,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,299,103,294,104,265,82,305,106,,,,,,
,,19188,0,0,0,0,0,2,1.1,1.6,7,Scott,7.0,486,False,,,45,19188.jpg,7.0,Dann,0.9,False,,a,6,31,7,10399,10399,2216,2216,1.6,1.6,Dann,90,0,0,1,0,0,0,0,0,0,0,1,24,15.6,0.4,8.0,2.4,68,34,129,41,56,9,89,29,,,,,,
100.0,75.0,232413,0,0,0,0,0,3,1.6,1.6,1,Eberechi,1.0,489,False,,2020-09-06T03:00:11.308404Z,60,232413.jpg,1.0,Eze,0.6,False,,a,6,31,1,1759,1759,1838,1838,0.2,0.2,Eze,9,0,0,0,0,0,0,0,0,0,0,0,3,4.4,8.8,4.0,1.7,126,53,63,35,77,44,119,54,3.0,,,,,
,,221272,0,0,0,0,0,2,0.5,1.0,0,Sam,0.0,522,False,,,40,221272.jpg,0.0,Woods,0.2,False,,a,6,31,0,3085,3085,431,431,0.0,0.0,Woods,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,177,60,169,60,119,38,184,60,,,,,,
,,20467,0,0,0,0,0,3,2.6,1.6,0,Theo,0.0,148,False,,,60,20467.jpg,0.0,Walcott,0.3,False,,a,7,11,0,630,630,1060,1060,0.0,0.0,Walcott,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,453,173,454,174,447,169,455,174,5.0,,,,,
75.0,50.0,41823,0,0,0,0,0,3,1.4,0.4,0,Fabian,0.0,149,False,Lack of match fitness - 75% chance of playing,2020-09-10T13:00:10.111328Z,50,41823.jpg,0.0,Delph,0.1,False,,d,7,11,0,29,29,343,343,0.0,0.0,Delph,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,306,105,303,106,275,85,312,108,,,,,,
,,55422,0,0,0,0,0,3,2.9,1.9,1,Gylfi,1.0,150,False,,,70,55422.jpg,1.0,Sigurdsson,1.7,False,,a,7,11,1,1062,1062,3716,3716,0.1,0.1,Sigurdsson,22,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.3,0.0,0.3,141,65,142,78,503,199,154,75,2.0,,2.0,,1.0,
,,57513,0,0,0,0,0,1,2.2,1.2,0,Jonas,0.0,151,False,,,45,57513.jpg,0.0,Lössl,0.2,False,,a,7,11,0,171,171,316,316,0.0,0.0,Lössl,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,210,31,201,19,156,19,216,31,,,,,,
,,59949,0,0,0,0,0,2,2.6,1.6,6,Seamus,6.0,152,False,,,50,59949.jpg,6.0,Coleman,1.0,False,,a,7,11,6,8789,8789,1892,1892,1.2,1.2,Coleman,90,0,0,1,0,0,0,0,0,0,0,0,28,26.0,12.1,7.0,4.5,28,9,46,12,60,11,43,11,,,,,,
0.0,0.0,66838,0,0,0,0,0,4,0.0,0.0,0,Cenk,0.0,153,False,Knee injury - Unknown return date,2020-08-15T10:00:11.707165Z,60,66838.jpg,0.0,Tosun,0.0,False,,i,7,11,0,40,40,52,52,0.0,0.0,Tosun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,462,44,463,45,456,45,464,45,,,,,,
,,100649,0,0,0,0,0,3,2.6,1.6,0,Bernard,0.0,154,False,,,60,100649.jpg,0.0,Anício Caldeira Duarte,0.2,False,,a,7,11,0,415,415,766,766,0.0,0.0,Bernard,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,470,182,470,183,465,179,472,183,4.0,,3.0,,,
,,101188,0,0,0,0,1,2,3.4,2.4,12,Lucas,12.0,155,True,,,60,101188.jpg,12.0,Digne,7.9,False,,a,7,11,12,41554,41554,7672,7672,2.0,2.0,Digne,90,0,1,1,0,0,0,0,0,0,0,3,38,37.8,19.9,0.0,5.8,15,4,21,6,466,188,34,8,1.0,,1.0,,,
,,106611,0,0,0,0,0,2,2.6,1.6,6,Michael,6.0,156,False,,,50,106611.jpg,6.0,Keane,1.9,False,,a,7,11,6,4726,4726,2281,2281,1.2,1.2,Keane,90,0,0,1,0,0,0,0,0,0,0,0,29,25.8,0.1,0.0,2.6,29,10,146,49,313,141,85,28,,,,,,
,,111234,0,0,0,0,0,1,3.0,2.0,8,Jordan,8.0,157,False,,,50,111234.jpg,8.0,Pickford,5.6,False,,a,7,11,8,25084,25084,5036,5036,1.6,1.6,Pickford,90,0,0,1,0,0,0,0,0,0,5,1,32,38.4,0.0,0.0,3.8,13,2,341,45,320,45,56,2,,,,,,
,,120250,0,0,0,0,0,3,2.3,1.3,3,André Filipe,3.0,158,False,,,55,120250.jpg,3.0,Tavares Gomes,0.4,False,,a,7,11,3,1460,1460,983,983,0.5,0.5,André Gomes,67,0,0,1,0,0,0,0,0,0,0,0,11,3.8,3.3,20.0,2.7,128,55,80,48,42,24,80,37,,,,,,
,,153133,0,0,0,0,0,3,2.6,1.6,0,Alex,0.0,159,False,,,60,153133.jpg,0.0,Iwobi,0.2,False,,a,7,11,0,351,351,824,824,0.0,0.0,Iwobi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,479,186,480,187,476,183,481,187,,,,,,
,,153673,0,0,0,0,0,2,2.1,1.1,0,Jonjoe,0.0,160,False,,,45,153673.jpg,0.0,Kenny,0.2,False,,a,7,11,0,459,459,773,773,0.0,0.0,Kenny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,251,106,244,106,207,93,257,106,,,,,,
0.0,0.0,160987,0,0,0,0,0,3,0.0,0.0,0,Jean-Philippe,0.0,161,False,Achilles injury - Unknown return date,2020-08-15T10:00:11.729677Z,50,160987.jpg,0.0,Gbamin,0.0,False,,i,7,11,0,12,12,8,8,0.0,0.0,Gbamin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,356,126,355,126,337,110,361,128,,,,,,
,,164511,0,0,0,0,0,2,3.0,2.0,6,Yerry,6.0,162,False,,,55,164511.jpg,6.0,Mina,1.1,False,,a,7,11,6,3545,3545,1682,1682,1.1,1.1,Mina,90,0,0,1,0,0,0,0,0,0,0,0,27,21.2,0.4,1.0,2.3,42,18,132,42,98,27,94,30,,,,,,
,,173807,0,0,0,0,0,3,2.3,1.3,1,Tom,1.0,163,False,,,55,173807.jpg,1.0,Davies,0.2,False,,a,7,11,1,241,241,436,436,0.2,0.2,Davies,1,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,0.0,0.2,147,69,439,166,431,160,158,78,,,,,,
,,177815,0,0,0,0,0,4,2.8,1.8,8,Dominic,8.0,164,False,,,70,177815.jpg,8.0,Calvert-Lewin,7.6,False,,a,7,11,8,50197,50197,11321,11321,1.1,1.1,Calvert-Lewin,88,1,0,1,0,0,0,0,0,0,0,2,34,38.4,13.7,34.0,8.6,14,4,37,5,22,9,14,5,,,,,,
0.0,25.0,194164,0,0,0,0,0,2,0.0,0.4,0,Mason,0.0,165,False,Toe Injury - Expected back 28 Nov,2020-09-06T01:30:17.999031Z,50,194164.jpg,0.0,Holgate,0.1,False,,i,7,11,0,45,45,775,775,0.0,0.0,Holgate,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,362,158,362,158,346,155,367,158,,,,,,
,,212319,0,0,0,0,0,4,3.3,2.3,2,Richarlison,2.0,166,False,,,80,212319.jpg,2.0,de Andrade,10.3,False,,a,7,11,2,20481,20481,19722,19722,0.2,0.2,Richarlison,90,0,0,1,0,0,0,0,0,0,0,0,17,25.2,13.8,67.0,10.6,31,6,36,4,3,1,5,2,,,,,,
,,222627,0,0,0,0,0,1,2.2,1.2,0,João,0.0,167,False,,,45,222627.jpg,0.0,Virgínia,0.1,False,,a,7,11,0,35,35,158,158,0.0,0.0,Virgínia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,281,44,275,35,245,35,287,44,,,,,,
,,232826,0,0,0,0,0,3,1.5,0.5,0,Anthony,0.0,168,False,,,45,232826.jpg,0.0,Gordon,0.8,False,,a,7,11,0,638,638,1683,1683,0.0,0.0,Gordon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,287,96,281,97,252,75,293,99,,,,,,
,,242058,0,0,0,0,0,4,2.3,1.3,1,Moise,1.0,169,False,,,60,242058.jpg,1.0,Kean,0.5,False,,a,7,11,1,1281,1281,1880,1880,0.2,0.2,Kean,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,4.0,0.4,489,55,490,55,78,17,150,18,,,,,,
,,480455,0,0,0,0,0,2,1.5,0.5,0,Jarrad,0.0,170,False,,,40,480455.jpg,0.0,Branthwaite,4.2,False,,a,7,11,0,3002,3002,7650,7650,0.0,0.0,Branthwaite,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,185,68,177,68,129,48,192,68,,,,,,
,,119765,0,0,0,0,0,3,2.3,1.3,3,Allan,3.0,502,False,,,55,119765.jpg,3.0,Marques Loureiro,1.6,False,,a,7,11,3,9113,9113,4202,4202,0.5,0.5,Allan,90,0,0,1,0,0,0,0,0,0,0,0,16,18.0,2.4,0.0,2.0,55,16,93,57,412,148,105,49,,,,,,
,,60025,0,0,0,0,0,3,3.1,2.1,3,James,3.0,508,False,,,75,60025.jpg,3.0,Rodríguez,9.1,False,,a,7,11,3,43315,43315,16353,16353,0.4,0.4,Rodríguez,90,0,0,1,0,0,0,0,0,0,0,0,16,16.0,58.6,23.0,9.8,66,19,2,1,34,18,11,7,3.0,,,,,
,,121599,0,0,0,0,0,3,2.3,1.3,3,Abdoulaye,3.0,512,False,,,55,121599.jpg,3.0,Doucouré,2.5,False,,a,7,11,3,6434,6434,4804,4804,0.5,0.5,Doucouré,90,0,0,1,0,0,0,0,0,0,0,0,20,20.4,44.6,4.0,6.9,46,14,7,6,75,42,27,14,,,,,,
,,40559,0,0,0,0,0,1,1.0,0.0,0,Fabricio,0.0,171,False,,,40,40559.jpg,0.0,Agosto Ramírez,2.1,False,,a,8,54,0,1525,1525,1732,1732,0.0,0.0,Fabri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,159,15,151,3,101,3,166,15,,,,,,
,,55038,0,0,0,0,0,3,1.4,0.4,0,Kevin,0.0,172,False,,,50,55038.jpg,0.0,McDonald,0.1,False,,a,8,54,0,45,45,428,428,0.0,0.0,McDonald,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,311,108,308,109,282,90,317,111,,,,,,
,,61739,0,0,0,0,0,2,1.6,0.6,0,Maxime,0.0,173,False,,,45,61739.jpg,0.0,Le Marchand,0.2,False,,a,8,54,0,40,40,837,837,0.0,0.0,Le Marchand,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,216,83,208,83,164,66,222,83,,,,,,
,,61916,0,0,0,0,0,3,1.4,0.4,0,Stefan,0.0,174,False,,,50,61916.jpg,0.0,Johansen,0.1,False,,a,8,54,0,19,19,270,270,0.0,0.0,Johansen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,318,111,315,111,291,93,323,113,5.0,,,,,
,,76357,0,0,0,0,0,3,1.8,0.8,1,Tom,1.0,175,False,,,55,76357.jpg,1.0,Cairney,0.3,False,,a,8,54,1,247,247,1113,1113,0.2,0.2,Cairney,90,0,0,0,3,0,0,0,1,0,0,0,11,7.0,10.2,0.0,1.7,110,43,61,33,398,141,117,53,4.0,,4.0,,,
,,82514,0,0,0,0,0,2,1.6,0.6,1,Tim,1.0,176,False,,,45,82514.jpg,1.0,Ream,0.2,False,,a,8,54,1,537,537,486,486,0.2,0.2,Ream,90,0,0,0,3,0,0,0,0,0,0,0,16,16.4,0.8,0.0,1.7,64,32,117,33,175,73,112,39,,,,,,
,,83543,0,0,0,0,0,3,1.8,0.8,0,Anthony,0.0,177,False,,,55,83543.jpg,0.0,Knockaert,0.2,False,,a,8,54,0,59,59,1018,1018,0.0,0.0,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,413,152,415,152,402,142,417,153,1.0,,3.0,,,
,,84915,0,0,0,0,0,2,1.6,0.6,0,Michael,0.0,178,False,,,45,84915.jpg,0.0,Hector,0.3,False,,a,8,54,0,530,530,975,975,0.0,0.0,Hector,90,0,0,0,3,0,0,0,1,0,0,0,12,16.8,0.6,0.0,1.7,62,30,124,38,178,75,113,40,,,,,,
,,87107,0,0,0,0,0,2,1.6,0.6,0,Cyrus,0.0,179,False,,,45,87107.jpg,0.0,Christie,0.2,False,,a,8,54,0,72,72,587,587,0.0,0.0,Christie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,228,91,220,91,181,77,234,91,,,,,,
,,92259,0,0,0,0,0,3,1.4,0.4,2,Neeskens,2.0,180,False,,,50,92259.jpg,2.0,Kebano,0.2,False,,a,8,54,2,422,422,568,568,0.4,0.4,Kebano,62,0,0,0,3,0,0,0,0,0,0,0,7,1.0,2.7,18.0,2.2,152,74,88,54,48,28,100,46,6.0,,1.0,,,
,,96994,0,0,0,0,0,4,1.5,0.5,1,Bobby,1.0,181,False,,,55,96994.jpg,1.0,Decordova-Reid,0.1,False,,a,8,54,1,469,469,839,839,0.2,0.2,Decordova-Reid,15,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.4,2.0,0.2,418,34,131,17,89,19,157,20,,,,,,
,,101105,0,0,0,0,0,2,2.1,1.1,1,Joe,1.0,182,False,,,50,101105.jpg,1.0,Bryan,1.1,False,,a,8,54,1,831,831,3440,3440,0.2,0.2,Bryan,90,0,0,0,3,0,0,0,0,0,0,0,12,10.6,4.3,0.0,1.5,89,40,75,18,310,138,121,43,3.0,,5.0,,,
0.0,0.0,122074,0,0,0,0,0,1,0.0,0.0,0,Marcus,0.0,183,False,Joined Middlesbrough on loan until the end of the season on 10/9. - Expected back 01 Jul,2020-09-10T14:30:11.949431Z,45,122074.jpg,0.0,Bettinelli,0.1,False,,n,8,54,0,11,11,727,727,0.0,0.0,Bettinelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,244,41,237,31,199,31,250,41,,,,,,
,,128389,0,0,0,0,0,4,1.8,0.8,1,Aleksandar,1.0,184,False,,,60,128389.jpg,1.0,Mitrović,23.2,False,,a,8,54,1,13372,13372,72591,72591,0.2,0.2,Mitrović,27,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0.3,7.0,1.0,134,15,140,19,62,16,135,16,,,2.0,,1.0,
0.0,0.0,149266,0,0,0,0,0,2,0.0,0.0,0,Alfie,0.0,185,False,Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul,2020-09-07T02:00:12.698046Z,45,149266.jpg,0.0,Mawson,0.0,False,,n,8,54,0,7,7,220,220,0.0,0.0,Mawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,247,104,240,104,202,91,253,104,,,,,,
,,155529,0,0,0,0,0,1,1.7,0.7,1,Marek,1.0,186,False,,,45,155529.jpg,1.0,Rodák,0.6,False,,a,8,54,1,1567,1567,1016,1016,0.2,0.2,Rodák,90,0,0,0,3,0,0,0,0,0,2,0,11,18.2,0.0,0.0,1.8,54,7,246,33,209,33,108,7,,,,,,
,,166324,0,0,0,0,0,3,1.8,0.8,2,Ivan Ricardo,2.0,187,False,,,55,166324.jpg,2.0,Neves Abreu Cavaleiro,0.2,False,,a,8,54,2,266,266,433,433,0.4,0.4,Cavaleiro,90,0,0,0,3,0,0,0,0,0,0,0,10,7.4,26.4,0.0,3.4,105,40,15,10,423,156,64,28,2.0,,,,,
,,168765,0,0,0,0,0,3,1.4,0.4,2,Josh,2.0,188,False,,,50,168765.jpg,2.0,Onomah,0.2,False,,a,8,54,2,353,353,577,577,0.4,0.4,Onomah,74,0,0,0,3,0,0,0,0,0,0,0,3,8.2,3.1,0.0,1.1,101,38,83,51,339,112,131,61,,,,,,
,,170271,0,0,0,0,0,3,1.4,0.4,0,Jean Michaël,0.0,189,False,,,50,170271.jpg,0.0,Seri,0.1,False,,a,8,54,0,52,52,821,821,0.0,0.0,Seri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,358,128,357,128,340,113,363,130,,,,,,
,,197030,0,0,0,0,0,3,1.4,0.4,2,Aboubakar,2.0,190,False,,,50,197030.jpg,2.0,Kamara,0.1,False,,a,8,54,2,790,790,556,556,0.4,0.4,Kamara,62,0,0,0,3,0,0,0,0,0,0,0,-2,0.0,1.8,5.0,0.2,368,133,99,63,68,39,156,77,,,,,2.0,
,,203325,0,0,0,0,0,3,1.0,0.0,1,André-Frank,1.0,191,False,,,45,203325.jpg,1.0,Zambo Anguissa,0.8,False,,a,8,54,1,984,984,1656,1656,0.2,0.2,Anguissa,27,0,0,0,0,0,0,0,0,0,0,0,4,14.4,11.8,0.0,2.6,71,22,47,28,230,65,83,40,,,,,,
0.0,0.0,208998,0,0,0,0,0,2,0.0,0.0,0,Zeze Steven,0.0,192,False,Joined Bristol City on loan until the end of the season on 7/9. - Expected back 01 Jul,2020-09-08T09:30:15.158422Z,45,208998.jpg,0.0,Sessegnon,0.1,False,,n,8,54,0,25,25,1731,1731,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,272,121,266,121,233,111,278,121,,,,,,
,,153366,0,0,0,0,0,3,1.0,0.0,2,Harrison,2.0,373,False,,,45,153366.jpg,2.0,Reed,1.2,False,,a,8,54,2,5447,5447,2674,2674,0.4,0.4,Reed,90,0,0,0,3,0,0,0,0,0,0,0,14,12.6,4.5,0.0,1.7,82,29,72,43,205,59,114,51,,,,,,
,,169528,0,0,0,0,0,2,1.6,0.6,0,Antonee,0.0,484,False,,,45,169528.jpg,0.0,Robinson,0.1,False,,a,8,54,0,56,56,458,458,0.0,0.0,Robinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,256,111,250,111,214,99,262,111,,,,,,
,,151086,0,0,0,0,0,3,1.0,0.0,0,Mario,0.0,493,False,,,45,151086.jpg,0.0,Lemina,1.3,False,,a,8,54,0,832,832,3311,3311,0.0,0.0,Lemina,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,248,83,241,84,203,58,254,86,,,,,,
,,84182,0,0,0,0,0,1,1.7,0.7,0,Alphonse,0.0,516,False,,,45,84182.jpg,0.0,Areola,1.4,False,,a,8,54,0,3551,3551,3763,3763,0.0,0.0,Areola,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,226,36,218,25,177,25,232,36,,,,,,
