chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
0.0,,232423,0,0,0,0,0,2,0.0,,0,Nathan,0.0,145,False,Knee injury - Unknown return date,2020-08-26T09:30:07.992498Z,41.19999999999999,232423.jpg,0.0,Ferguson,4.2,False,,i,6,31,0,0,0,0,0,0.0,0.0,Ferguson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,393.0,143.0,374.0,142.0,354.0,136.0,393.0,143.0
,,244723,0,0,0,0,0,2,1.0,,0,Tyrick,0.0,146,False,,,40.699999999999996,244723.jpg,1.0,Mitchell,8.2,False,,a,6,31,4,0,0,0,0,0.0,1.0,Mitchell,193,0,0,0,4,0,0,0,1,0,0,0,23,36.4,58.7,2.0,9.7,346.0,126.0,272.0,91.0,334.0,127.0,344.0,124.0
,,466955,0,0,0,0,0,3,1.0,,0,Brandon,0.0,147,False,,,45.599999999999994,466955.jpg,1.0,Pierrick,0.1,False,,a,6,31,2,0,0,0,0,0.0,0.4,Pierrick,13,0,0,0,0,0,0,0,0,0,0,0,7,6.4,21.0,2.0,2.9,371.0,157.0,321.0,153.0,336.0,157.0,364.0,154.0
,,19188,0,0,0,0,0,2,1.6,,0,Scott,0.0,486,False,,,45.7,19188.jpg,3.2,Dann,0.2,False,,a,6,31,51,0,0,0,0,0.0,11.3,Dann,1264,0,1,5,14,0,0,0,0,0,0,3,253,250.2,58.3,177.0,48.6,233.0,90.0,274.0,92.0,186.0,43.0,262.0,86.0
75.0,,232413,0,0,0,0,0,3,1.6,,0,Eberechi,0.0,489,False,Groin Injury - 75% chance of playing,2020-09-06T03:00:11.308404Z,60.6,232413.jpg,0.0,Eze,1.3,False,,d,6,31,0,0,0,0,0,0.0,0.0,Eze,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,498.0,205.0,498.0,205.0,498.0,205.0,498.0,205.0
,,20467,0,0,0,0,0,3,1.6,,0,Theo,0.0,148,False,,,60.699999999999996,20467.jpg,2.5,Walcott,0.3,False,,a,7,11,63,0,0,0,0,0.0,10.5,Walcott,1281,2,4,4,19,0,0,0,1,0,0,1,186,225.0,289.1,521.0,103.7,254.0,109.0,125.0,83.0,63.0,32.0,127.0,69.0
,,41823,0,0,0,0,0,3,0.9,,0,Fabian,0.0,149,False,,,51.599999999999994,41823.jpg,1.5,Delph,0.1,False,,a,7,11,24,0,0,0,0,0.0,4.8,Delph,1187,0,0,2,24,0,0,0,3,1,0,2,202,183.0,146.7,24.0,35.4,275.0,119.0,204.0,124.0,307.0,149.0,289.0,129.0
,,55422,0,0,0,0,0,3,1.9,,0,Gylfi,0.0,150,False,,,70.89999999999999,55422.jpg,2.7,Sigurdsson,2.5,False,,a,7,11,95,0,0,0,0,0.0,13.6,Sigurdsson,2555,2,4,6,45,0,0,0,3,0,0,7,397,454.6,765.1,484.0,170.5,132.0,51.0,21.0,18.0,67.0,36.0,48.0,27.0
,,57513,0,0,0,0,0,1,1.2,,0,Jonas,0.0,151,False,,,46.19999999999999,57513.jpg,0.0,Lössl,0.2,False,,a,7,11,0,0,0,0,0,0.0,0.0,Lössl,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,403.0,40.0,389.0,26.0,371.0,20.0,403.0,40.0
,,59949,0,0,0,0,0,2,1.6,,0,Seamus,0.0,152,False,,,50.89999999999999,59949.jpg,2.0,Coleman,0.6,False,,a,7,11,55,0,0,0,0,0.0,11.0,Coleman,1833,0,1,5,29,0,0,0,3,1,0,2,325,321.2,149.0,175.0,64.6,195.0,75.0,202.0,52.0,189.0,45.0,218.0,67.0
0.0,,66838,0,0,0,0,0,4,0.0,,0,Cenk,0.0,153,False,Knee injury - Unknown return date,2020-08-15T10:00:11.707165Z,61.19999999999999,66838.jpg,2.4,Tosun,0.0,False,,i,7,11,24,0,0,0,0,0.0,4.0,Tosun,462,2,0,2,6,0,0,0,0,0,0,1,86,89.0,63.4,229.0,37.7,322.0,39.0,268.0,42.0,150.0,38.0,283.0,40.0
,,100649,0,0,0,0,0,3,1.6,,0,Bernard,0.0,154,False,,,61.19999999999999,100649.jpg,2.7,Anício Caldeira Duarte,0.2,False,,a,7,11,72,0,0,0,0,0.0,12.0,Bernard,1269,3,2,9,12,0,0,0,2,0,0,6,237,315.0,349.1,236.0,89.8,197.0,82.0,101.0,68.0,146.0,84.0,157.0,85.0
,,101188,0,0,0,0,0,2,2.4,,0,Lucas,0.0,155,False,,,60.1,101188.jpg,3.4,Digne,6.9,False,,a,7,11,120,0,0,0,0,0.0,20.0,Digne,3031,0,8,9,49,1,0,0,6,0,0,16,646,743.0,1112.0,293.0,215.0,39.0,13.0,7.0,2.0,119.0,20.0,28.0,3.0
,,106611,0,0,0,0,0,2,1.6,,0,Michael,0.0,156,False,,,50.89999999999999,106611.jpg,2.9,Keane,1.5,False,,a,7,11,90,0,0,0,0,0.0,18.0,Keane,2556,2,0,7,42,1,0,0,3,0,0,9,490,666.4,80.0,204.0,95.2,54.0,21.0,244.0,76.0,169.0,35.0,146.0,38.0
,,111234,0,0,0,0,0,1,2.0,,0,Jordan,0.0,157,False,,,50.4,111234.jpg,3.1,Pickford,3.9,False,,a,7,11,117,0,0,0,0,0.0,23.4,Pickford,3420,0,0,9,56,0,0,0,2,0,94,5,626,755.6,13.0,0.0,76.7,35.0,8.0,330.0,5.0,450.0,45.0,179.0,8.0
,,120250,0,0,0,0,0,3,1.3,,0,André Filipe,0.0,158,False,,,55.9,120250.jpg,2.1,Tavares Gomes,0.4,False,,a,7,11,39,0,0,0,0,0.0,7.1,André Gomes,1457,0,1,5,20,0,0,0,6,0,0,3,184,156.6,179.4,33.0,36.4,287.0,124.0,182.0,115.0,298.0,144.0,286.0,127.0
,,153133,0,0,0,0,0,3,1.6,,0,Alex,0.0,159,False,,,60.699999999999996,153133.jpg,2.1,Iwobi,0.2,False,,a,7,11,52,0,0,0,0,0.0,8.7,Iwobi,1591,1,0,4,30,0,0,0,0,0,0,2,227,246.4,383.7,329.0,95.9,236.0,100.0,92.0,64.0,104.0,57.0,145.0,78.0
,,153673,0,0,0,0,0,2,1.1,,0,Jonjoe,0.0,160,False,,,46.1,153673.jpg,0.0,Kenny,0.2,False,,a,7,11,0,0,0,0,0,0.0,0.0,Kenny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,424.0,161.0,415.0,161.0,401.0,157.0,424.0,161.0
0.0,,160987,0,0,0,0,0,3,0.0,,0,Jean-Philippe,0.0,161,False,Achilles injury - Unknown return date,2020-08-15T10:00:11.729677Z,50.7,160987.jpg,2.0,Gbamin,0.0,False,,i,7,11,4,0,0,0,0,0.0,0.8,Gbamin,135,0,0,1,0,0,0,0,0,0,0,0,14,20.0,6.3,0.0,2.6,358.0,150.0,341.0,158.0,456.0,183.0,368.0,155.0
,,164511,0,0,0,0,0,2,2.0,,0,Yerry,0.0,162,False,,,56.29999999999999,164511.jpg,2.7,Mina,0.8,False,,a,7,11,78,0,0,0,0,0.0,14.2,Mina,2281,2,1,5,37,1,0,0,3,0,0,8,419,535.4,87.2,422.0,104.4,103.0,41.0,238.0,72.0,78.0,6.0,124.0,31.0
,,173807,0,0,0,0,0,3,1.3,,0,Tom,0.0,163,False,,,55.599999999999994,173807.jpg,2.0,Davies,0.2,False,,a,7,11,59,0,0,0,0,0.0,10.7,Davies,2020,1,1,5,34,0,0,0,8,0,0,3,233,270.4,122.6,262.0,65.5,222.0,94.0,214.0,125.0,133.0,78.0,214.0,106.0
,,177815,0,0,0,0,0,4,1.8,,0,Dominic,0.0,164,False,,,71.19999999999999,177815.jpg,3.5,Calvert-Lewin,5.9,False,,a,7,11,126,0,0,0,0,0.0,18.0,Calvert-Lewin,2621,13,1,8,43,0,0,0,9,0,0,15,385,562.8,241.4,1272.0,206.3,85.0,12.0,149.0,21.0,12.0,9.0,31.0,12.0
75.0,,194164,0,0,0,0,0,2,1.2,,0,Mason,0.0,165,False,Toe Injury - 75% chance of playing,2020-09-06T01:30:17.999031Z,51.19999999999999,194164.jpg,2.6,Holgate,0.5,False,,d,7,11,71,0,0,0,0,0.0,14.2,Holgate,2052,0,4,5,34,0,0,0,5,0,0,6,412,465.4,63.9,152.0,68.3,128.0,47.0,267.0,88.0,201.0,52.0,206.0,61.0
,,212319,0,0,0,0,0,4,2.3,,0,Richarlison,0.0,166,False,,,80.4,212319.jpg,4.6,de Andrade,10.9,False,,a,7,11,165,0,0,0,0,0.0,20.6,Richarlison,3070,13,5,9,51,0,0,0,8,0,0,13,519,814.6,478.1,1233.0,252.3,28.0,6.0,56.0,3.0,15.0,10.0,19.0,7.0
,,222627,0,0,0,0,0,1,1.2,,0,João,0.0,167,False,,,45.8,222627.jpg,0.0,Virgínia,0.1,False,,a,7,11,0,0,0,0,0,0.0,0.0,Virgínia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,442.0,48.0,433.0,39.0,422.0,35.0,442.0,48.0
,,232826,0,0,0,0,0,3,0.5,,0,Anthony,0.0,168,False,,,45.8,232826.jpg,1.5,Gordon,1.4,False,,a,7,11,17,0,0,0,0,0.0,3.8,Gordon,436,0,1,0,6,0,0,0,0,0,0,1,63,76.0,98.4,44.0,21.8,327.0,139.0,231.0,130.0,289.0,141.0,318.0,138.0
,,242058,0,0,0,0,0,4,1.3,,0,Moise,0.0,169,False,,,60.599999999999994,242058.jpg,1.8,Kean,0.5,False,,a,7,11,53,0,0,0,0,0.0,8.8,Kean,830,2,2,1,15,0,0,0,1,0,0,5,138,153.6,136.5,429.0,71.1,289.0,34.0,207.0,30.0,76.0,31.0,195.0,31.0
,,480455,0,0,0,0,0,2,0.5,,0,Jarrad,0.0,170,False,,,40.599999999999994,480455.jpg,2.8,Branthwaite,5.2,False,,a,7,11,11,0,0,0,0,0.0,2.8,Branthwaite,299,0,0,1,6,0,0,0,0,0,0,2,69,66.0,2.2,0.0,6.9,332.0,122.0,347.0,130.0,359.0,141.0,352.0,126.0
,,119765,0,0,0,0,0,3,1.3,,0,Allan,0.0,502,False,,,55.599999999999994,119765.jpg,0.0,Marques Loureiro,0.4,False,,a,7,11,0,0,0,0,0,0.0,0.0,Allan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,486.0,197.0,486.0,197.0,484.0,197.0,486.0,197.0
,,40559,0,0,0,0,0,1,0.0,,0,Fabricio,0.0,171,False,,,40.89999999999999,40559.jpg,0.0,Agosto Ramírez,2.3,False,,a,8,54,0,0,0,0,0,0.0,0.0,Fabri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,382.0,31.0,362.0,12.0,341.0,5.0,382.0,31.0
,,55038,0,0,0,0,0,3,0.4,,0,Kevin,0.0,172,False,,,50.599999999999994,55038.jpg,0.0,McDonald,0.1,False,,a,8,54,0,0,0,0,0,0.0,0.0,McDonald,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,450.0,176.0,444.0,176.0,437.0,175.0,450.0,176.0
,,61739,0,0,0,0,0,2,0.6,,0,Maxime,0.0,173,False,,,46.3,61739.jpg,0.0,Le Marchand,0.3,False,,a,8,54,0,0,0,0,0,0.0,0.0,Le Marchand,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,405.0,150.0,392.0,150.0,376.0,145.0,405.0,150.0
,,61916,0,0,0,0,0,3,0.4,,0,Stefan,0.0,174,False,,,50.99999999999999,61916.jpg,0.0,Johansen,0.1,False,,a,8,54,0,0,0,0,0,0.0,0.0,Johansen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,454.0,178.0,448.0,178.0,441.0,177.0,454.0,178.0
,,76357,0,0,0,0,0,3,0.8,,0,Tom,0.0,175,False,,,55.5,76357.jpg,0.0,Cairney,0.4,False,,a,8,54,0,0,0,0,0,0.0,0.0,Cairney,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,481.0,195.0,481.0,195.0,479.0,195.0,481.0,195.0
,,82514,0,0,0,0,0,2,0.6,,0,Tim,0.0,176,False,,,45.50000000000001,82514.jpg,0.0,Ream,0.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Ream,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,410.0,153.0,398.0,153.0,382.0,148.0,410.0,153.0
,,83543,0,0,0,0,0,3,0.8,,0,Anthony,0.0,177,False,,,55.6,83543.jpg,0.0,Knockaert,0.3,False,,a,8,54,0,0,0,0,0,0.0,0.0,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,483.0,196.0,483.0,196.0,481.0,196.0,483.0,196.0
,,84915,0,0,0,0,0,2,0.6,,0,Michael,0.0,178,False,,,46.199999999999996,84915.jpg,0.0,Hector,0.4,False,,a,8,54,0,0,0,0,0,0.0,0.0,Hector,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,411.0,154.0,399.0,154.0,383.0,149.0,411.0,154.0
,,87107,0,0,0,0,0,2,0.6,,0,Cyrus,0.0,179,False,,,45.6,87107.jpg,0.0,Christie,0.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Christie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,412.0,155.0,400.0,155.0,384.0,150.0,412.0,155.0
,,92259,0,0,0,0,0,3,0.4,,0,Neeskens,0.0,180,False,,,50.89999999999999,92259.jpg,0.0,Kebano,0.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Kebano,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,457.0,180.0,453.0,180.0,446.0,179.0,457.0,180.0
,,96994,0,0,0,0,0,4,0.5,,0,Bobby,0.0,181,False,,,55.5,96994.jpg,0.0,Decordova-Reid,0.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Decordova-Reid,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,484.0,57.0,484.0,57.0,482.0,57.0,484.0,57.0
,,101105,0,0,0,0,0,2,1.1,,0,Joe,0.0,182,False,,,50.89999999999999,101105.jpg,0.0,Bryan,1.5,False,,a,8,54,0,0,0,0,0,0.0,0.0,Bryan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,458.0,175.0,454.0,175.0,448.0,174.0,458.0,175.0
,,122074,0,0,0,0,0,1,0.7,,0,Marcus,0.0,183,False,,,45.7,122074.jpg,0.0,Bettinelli,0.4,False,,a,8,54,0,0,0,0,0,0.0,0.0,Bettinelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,419.0,45.0,409.0,35.0,395.0,31.0,419.0,45.0
,,128389,0,0,0,0,0,4,0.8,,0,Aleksandar,0.0,184,False,,,60.8,128389.jpg,0.0,Mitrović,27.6,False,,a,8,54,0,0,0,0,0,0.0,0.0,Mitrović,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,496.0,61.0,496.0,61.0,496.0,61.0,496.0,61.0
0.0,,149266,0,0,0,0,0,2,0.0,,0,Alfie,0.0,185,False,Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul,2020-09-07T02:00:12.698046Z,45.6,149266.jpg,0.0,Mawson,0.2,False,,n,8,54,0,0,0,0,0,0.0,0.0,Mawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,420.0,160.0,411.0,160.0,397.0,156.0,420.0,160.0
,,155529,0,0,0,0,0,1,0.7,,0,Marek,0.0,186,False,,,45.5,155529.jpg,0.0,Rodák,0.7,False,,a,8,54,0,0,0,0,0,0.0,0.0,Rodák,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,425.0,46.0,416.0,37.0,402.0,33.0,425.0,46.0
,,166324,0,0,0,0,0,3,0.8,,0,Ivan Ricardo,0.0,187,False,,,56.2,166324.jpg,0.0,Neves Abreu Cavaleiro,0.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Cavaleiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,488.0,199.0,488.0,199.0,486.0,199.0,488.0,199.0
,,168765,0,0,0,0,0,3,0.4,,0,Josh,0.0,188,False,,,50.89999999999999,168765.jpg,0.0,Onomah,0.3,False,,a,8,54,0,0,0,0,0,0.0,0.0,Onomah,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,464.0,184.0,461.0,184.0,457.0,184.0,464.0,184.0
,,170271,0,0,0,0,0,3,0.4,,0,Jean Michaël,0.0,189,False,,,50.99999999999999,170271.jpg,0.0,Seri,0.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Seri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,465.0,185.0,462.0,185.0,458.0,185.0,465.0,185.0
,,197030,0,0,0,0,0,3,0.4,,0,Aboubakar,0.0,190,False,,,50.2,197030.jpg,0.0,Kamara,0.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Kamara,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,469.0,189.0,466.0,189.0,462.0,189.0,469.0,189.0
,,203325,0,0,0,0,0,3,0.0,,0,André-Frank,0.0,191,False,,,45.6,203325.jpg,0.0,Zambo Anguissa,1.1,False,,a,8,54,0,0,0,0,0,0.0,0.0,Anguissa,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,436.0,171.0,427.0,171.0,414.0,165.0,436.0,171.0
,,208998,0,0,0,0,0,2,0.6,,0,Zeze Steven,0.0,192,False,,,45.599999999999994,208998.jpg,0.0,Sessegnon,0.9,False,,a,8,54,0,0,0,0,0,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,437.0,169.0,428.0,169.0,415.0,166.0,437.0,169.0
,,153366,0,0,0,0,0,3,0.0,,0,Harrison,0.0,373,False,,,45.99999999999999,153366.jpg,0.0,Reed,0.7,False,,a,8,54,0,0,0,0,0,0.0,0.0,Reed,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,422.0,167.0,413.0,167.0,399.0,161.0,422.0,167.0
,,169528,0,0,0,0,0,2,0.6,,0,Antonee,0.0,484,False,,,45.699999999999996,169528.jpg,0.0,Robinson,0.2,False,,a,8,54,0,0,0,0,0,0.0,0.0,Robinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,426.0,162.0,417.0,162.0,403.0,158.0,426.0,162.0
,,151086,0,0,0,0,0,3,0.0,,0,Mario,0.0,493,False,,,46.499999999999986,151086.jpg,0.0,Lemina,0.8,False,,a,8,54,0,0,0,0,0,0.0,0.0,Lemina,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,421.0,166.0,412.0,166.0,398.0,160.0,421.0,166.0
75.0,,15033,0,0,0,0,0,2,2.0,,0,Wes,0.0,216,False,Hamstring injury - 75% chance of playing,2020-08-30T10:00:09.559000Z,46.0,15033.jpg,1.7,Morgan,0.2,False,,d,9,13,19,0,0,0,0,0.0,4.2,Morgan,430,0,0,1,6,0,0,0,0,0,0,2,87,85.8,2.1,58.0,14.5,323.0,120.0,348.0,131.0,276.0,94.0,333.0,120.0
,,17745,0,0,0,0,0,1,4.2,,0,Kasper,0.0,217,False,,,55.3,17745.jpg,4.1,Schmeichel,12.9,False,,a,9,13,156,0,0,0,0,0.0,28.4,Schmeichel,3420,0,0,13,41,0,2,0,2,0,97,10,707,863.4,30.0,2.0,89.6,19.0,5.0,307.0,2.0,337.0,2.0,158.0,5.0
0.0,,37402,0,0,0,0,0,2,0.0,,0,Christian,0.0,218,False,Groin Injury - Expected back 24 Oct,2020-08-15T10:00:11.758506Z,45.89999999999999,37402.jpg,2.4,Fuchs,0.0,False,,i,9,13,26,0,0,0,0,0.0,5.8,Fuchs,770,0,0,2,10,0,0,0,0,0,0,2,139,144.4,53.5,20.0,21.8,294.0,111.0,279.0,94.0,310.0,113.0,316.0,113.0
0.0,,37642,0,0,0,0,0,2,0.0,,0,Jonny,0.0,219,False,Suspended until 03 Oct,2020-08-15T10:00:11.782354Z,56.0,37642.jpg,3.4,Evans,0.1,False,,s,9,13,128,0,0,0,0,0.0,23.3,Evans,3384,1,2,13,41,1,0,0,7,1,0,12,707,755.2,131.9,325.0,121.4,37.0,11.0,209.0,54.0,106.0,16.0,97.0,20.0
,,46483,0,0,0,0,0,3,2.0,,0,Adrien,0.0,220,False,,,45.4,46483.jpg,0.0,Silva,0.6,False,,a,9,13,0,0,0,0,0,0.0,0.0,Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,401.0,165.0,387.0,165.0,369.0,158.0,401.0,165.0
,,51938,0,0,0,0,0,3,2.8,,0,Marc,0.0,221,False,,,55.599999999999994,51938.jpg,1.9,Albrighton,0.2,False,,a,9,13,38,0,0,0,0,0.0,6.9,Albrighton,857,0,3,3,11,0,0,0,2,0,0,1,185,190.6,287.9,102.0,58.1,271.0,117.0,126.0,84.0,234.0,120.0,236.0,116.0
,,61604,0,0,0,0,0,3,2.0,,0,Matty,0.0,222,False,,,46.499999999999986,61604.jpg,1.0,James,0.5,False,,a,9,13,1,0,0,0,0,0.0,0.2,James,5,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.1,0.0,0.1,381.0,164.0,360.0,164.0,375.0,159.0,381.0,164.0
,,95463,0,0,0,0,0,1,2.7,,0,Danny,0.0,223,False,,,46.099999999999994,95463.jpg,0.0,Ward,0.3,False,,a,9,13,0,0,0,0,0,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,414.0,43.0,402.0,31.0,387.0,26.0,414.0,43.0
,,101668,0,0,0,0,0,4,4.8,,0,Jamie,0.0,224,False,,,101.59999999999998,101668.jpg,6.0,Vardy,16.6,False,,a,9,13,210,0,0,0,0,0.0,21.0,Vardy,3032,23,7,11,38,0,0,1,3,0,0,34,775,1026.0,418.4,1455.0,288.8,4.0,1.0,86.0,9.0,8.0,6.0,9.0,4.0
,,106837,0,0,0,0,0,3,2.8,,0,Dennis,0.0,225,False,,,56.69999999999999,106837.jpg,2.0,Praet,0.1,False,,a,9,13,54,0,0,0,0,0.0,9.8,Praet,1122,1,3,2,17,0,0,0,2,0,0,3,203,196.2,161.6,210.0,56.5,269.0,116.0,194.0,120.0,163.0,89.0,239.0,117.0
0.0,,111931,0,0,0,0,0,2,0.0,,0,Ricardo Domingos,0.0,226,False,Knee injury - Expected back 01 Oct,2020-08-15T10:00:11.805174Z,60.6,111931.jpg,4.4,Barbosa Pereira,0.2,False,,i,9,13,123,0,0,0,0,0.0,20.5,Pereira,2520,3,2,10,27,0,0,0,1,0,0,11,568,738.0,446.5,235.0,141.9,42.0,15.0,66.0,11.0,148.0,27.0,68.0,10.0
100.0,,155569,0,0,0,0,0,2,2.0,,0,Daniel,0.0,227,False,,2020-08-15T10:00:11.830679Z,40.0,155569.jpg,0.0,Amartey,0.5,False,,a,9,13,0,0,0,0,0,0.0,0.0,Amartey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,388.0,140.0,369.0,139.0,348.0,132.0,388.0,140.0
,,166989,0,0,0,0,0,3,3.2,,0,Youri,0.0,228,False,,,65.49999999999999,166989.jpg,3.2,Tielemans,2.0,False,,a,9,13,117,0,0,0,0,0.0,18.0,Tielemans,2823,3,6,12,35,0,0,0,2,0,0,5,531,566.6,805.4,502.0,187.6,82.0,27.0,18.0,15.0,64.0,33.0,41.0,22.0
,,168580,0,0,0,0,0,3,3.2,,0,Ayoze,0.0,229,False,,,66.19999999999999,168580.jpg,3.9,Pérez,3.5,False,,a,9,13,129,0,0,0,0,0.0,19.8,Pérez,1998,8,5,9,25,0,0,0,0,0,0,9,402,547.4,443.9,779.0,177.3,96.0,31.0,69.0,52.0,36.0,17.0,44.0,24.0
,,172632,0,0,0,0,0,3,2.8,,0,Demarai,0.0,230,False,,,56.1,172632.jpg,2.1,Gray,0.2,False,,a,9,13,44,0,0,0,0,0.0,8.0,Gray,605,2,4,1,6,0,0,1,1,0,0,0,151,205.4,242.3,263.0,70.8,263.0,114.0,146.0,95.0,132.0,77.0,196.0,99.0
50.0,,172780,0,0,0,0,0,3,1.7,,0,James,0.0,231,False,Hip injury - 50% chance of playing,2020-08-27T16:30:08.660331Z,70.69999999999999,172780.jpg,4.0,Maddison,4.3,False,,d,9,13,125,0,0,0,0,0.0,17.9,Maddison,2624,6,5,10,26,0,0,0,4,0,0,14,548,642.4,1246.4,702.0,259.2,60.0,16.0,3.0,2.0,41.0,22.0,17.0,10.0
,,173515,0,0,0,0,0,4,2.8,,0,Kelechi,0.0,233,False,,,60.599999999999994,173515.jpg,3.2,Iheanacho,0.8,False,,a,9,13,64,0,0,0,0,0.0,10.7,Iheanacho,953,5,4,3,9,0,0,0,1,0,0,7,204,288.2,204.2,603.0,109.4,212.0,25.0,167.0,22.0,51.0,23.0,112.0,23.0
,,197469,0,0,0,0,0,3,2.4,,0,Hamza,0.0,234,False,,,50.3,197469.jpg,1.8,Choudhury,0.1,False,,a,9,13,35,0,0,0,0,0.0,7.0,Choudhury,883,1,1,3,12,0,0,0,2,1,0,0,153,177.6,70.0,83.0,33.1,277.0,120.0,258.0,135.0,251.0,127.0,292.0,131.0
,,201666,0,0,0,0,0,3,3.4,,0,Harvey,0.0,235,False,,,70.69999999999999,201666.jpg,3.7,Barnes,4.8,False,,a,9,13,133,0,0,0,0,0.0,19.0,Barnes,2075,6,10,9,24,0,0,0,0,0,0,9,394,525.0,517.4,893.0,193.7,109.0,37.0,45.0,36.0,30.0,15.0,38.0,21.0
,,203341,0,0,0,0,0,3,2.4,,0,Wilfred,0.0,236,False,,,50.3,203341.jpg,2.7,Ndidi,2.1,False,,a,9,13,85,0,0,0,0,0.0,17.0,Ndidi,2671,2,1,12,32,0,0,0,6,0,0,5,443,611.6,254.4,205.0,107.2,67.0,19.0,141.0,92.0,168.0,92.0,120.0,67.0
,,213405,0,0,0,0,0,2,2.6,,0,Filip,0.0,237,False,,,45.900000000000006,213405.jpg,0.0,Benkovic,0.2,False,,a,9,13,0,0,0,0,0,0.0,0.0,Benkovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,438.0,170.0,429.0,170.0,418.0,167.0,438.0,170.0
,,218031,0,0,0,0,0,2,3.5,,0,Çaglar,0.0,238,False,,,55.599999999999994,218031.jpg,3.5,Söyüncü,11.2,False,,a,9,13,120,0,0,0,0,0.0,21.8,Söyüncü,3036,1,1,12,35,0,0,0,4,1,0,12,681,755.6,79.0,238.0,107.5,36.0,10.0,246.0,78.0,145.0,26.0,118.0,28.0
